projection,space,held_out,label,substrate,distance_to_own_label_centroid,nearest_wrong_label,distance_to_nearest_wrong_label_centroid,projection_margin_wrong_minus_own
tsne,derivative_input,Ag,pyridine,Ag,12.211240768432617,benzenethiol,20.9133243560791,8.702083587646484
tsne,derivative_input,Ag,pyridine,Au,10.596184730529785,benzenethiol,25.070072174072266,14.47388744354248
tsne,derivative_input,Ag,pyridine,PICO,18.201988220214844,benzenethiol,25.428863525390625,7.226875305175781
tsne,derivative_input,Ag,pyridine,pSERS,17.13850975036621,benzenethiol,29.850088119506836,12.711578369140625
umap,derivative_input,Ag,4np,Ag,4.117274284362793,benzenethiol,6.280529975891113,2.1632556915283203
umap,derivative_input,Ag,4np,PICO,13.747883796691895,benzenethiol,13.113405227661133,-0.6344785690307617
umap,derivative_input,Ag,4np,pSERS,13.523039817810059,benzenethiol,20.723405838012695,7.200366020202637
umap,derivative_input,Ag,benzenethiol,Ag,5.225215435028076,4np,4.642058372497559,-0.5831570625305176
umap,derivative_input,Ag,benzenethiol,Au,4.516913890838623,4np,6.103752613067627,1.586838722229004
umap,derivative_input,Ag,benzenethiol,PICO,10.056984901428223,4np,18.651315689086914,8.594330787658691
umap,derivative_input,Ag,benzenethiol,pSERS,0.41088786721229553,4np,8.853846549987793,8.44295883178711
umap,derivative_input,Ag,pyridine,Ag,7.606255531311035,4np,8.758148193359375,1.1518926620483398
umap,derivative_input,Ag,pyridine,Au,2.528532028198242,4np,16.990859985351562,14.46232795715332
umap,derivative_input,Ag,pyridine,PICO,9.883746147155762,4np,22.734603881835938,12.850857734680176
umap,derivative_input,Ag,pyridine,pSERS,12.774145126342773,4np,20.910213470458984,8.136068344116211
pca,siamese_embedding,Ag,4np,Ag,0.2065940648317337,benzenethiol,0.3311898708343506,0.12459580600261688
pca,siamese_embedding,Ag,4np,PICO,0.1111794263124466,pyridine,0.6065253019332886,0.4953458905220032
pca,siamese_embedding,Ag,4np,pSERS,0.09724099934101105,benzenethiol,0.592782735824585,0.4955417513847351
pca,siamese_embedding,Ag,benzenethiol,Ag,0.12405566871166229,4np,0.41001397371292114,0.28595829010009766
pca,siamese_embedding,Ag,benzenethiol,Au,0.041220031678676605,4np,0.5202521681785583,0.47903212904930115
pca,siamese_embedding,Ag,benzenethiol,PICO,0.03512369096279144,4np,0.5424583554267883,0.5073346495628357
pca,siamese_embedding,Ag,benzenethiol,pSERS,0.07000090926885605,4np,0.5692569613456726,0.49925604462623596
pca,siamese_embedding,Ag,pyridine,Ag,0.11686530709266663,4np,0.46732357144355774,0.3504582643508911
pca,siamese_embedding,Ag,pyridine,Au,0.036698758602142334,4np,0.5905887484550476,0.5538899898529053
pca,siamese_embedding,Ag,pyridine,PICO,0.048406533896923065,4np,0.584695041179657,0.5362884998321533
pca,siamese_embedding,Ag,pyridine,pSERS,0.03655937314033508,4np,0.5898205041885376,0.5532611608505249
tsne,siamese_embedding,Ag,4np,Ag,32.7056770324707,benzenethiol,17.963603973388672,-14.742073059082031
tsne,siamese_embedding,Ag,4np,PICO,14.513800621032715,benzenethiol,35.85960006713867,21.34579849243164
tsne,siamese_embedding,Ag,4np,pSERS,18.44196891784668,benzenethiol,38.374168395996094,19.932199478149414
tsne,siamese_embedding,Ag,benzenethiol,Ag,8.801203727722168,4np,26.254732131958008,17.453529357910156
tsne,siamese_embedding,Ag,benzenethiol,Au,2.5859568119049072,4np,23.349441528320312,20.763484954833984
tsne,siamese_embedding,Ag,benzenethiol,PICO,0.1275632679462433,4np,21.958011627197266,21.830448150634766
tsne,siamese_embedding,Ag,benzenethiol,pSERS,7.230605602264404,4np,19.169403076171875,11.938796997070312
tsne,siamese_embedding,Ag,pyridine,Ag,9.038125991821289,4np,30.866100311279297,21.827974319458008
tsne,siamese_embedding,Ag,pyridine,Au,2.6567394733428955,4np,28.40015411376953,25.7434139251709
tsne,siamese_embedding,Ag,pyridine,PICO,4.735925197601318,4np,32.08192825317383,27.34600257873535
tsne,siamese_embedding,Ag,pyridine,pSERS,2.7746641635894775,4np,28.486913681030273,25.712249755859375
umap,siamese_embedding,Ag,4np,Ag,9.46805191040039,benzenethiol,5.714667320251465,-3.753384590148926
umap,siamese_embedding,Ag,4np,PICO,4.344480037689209,benzenethiol,17.048049926757812,12.703569412231445
umap,siamese_embedding,Ag,4np,pSERS,5.413397789001465,benzenethiol,17.369260787963867,11.955862998962402
umap,siamese_embedding,Ag,benzenethiol,Ag,2.6771414279937744,4np,10.617790222167969,7.940649032592773
umap,siamese_embedding,Ag,benzenethiol,Au,0.6991198062896729,pyridine,12.767232894897461,12.068113327026367
umap,siamese_embedding,Ag,benzenethiol,PICO,0.24862149357795715,pyridine,12.154874801635742,11.90625286102295
umap,siamese_embedding,Ag,benzenethiol,pSERS,2.08845853805542,pyridine,11.509222030639648,9.42076301574707
umap,siamese_embedding,Ag,pyridine,Ag,2.907850503921509,benzenethiol,10.758020401000977,7.850170135498047
umap,siamese_embedding,Ag,pyridine,Au,0.9469789266586304,benzenethiol,13.189826011657715,12.242847442626953
umap,siamese_embedding,Ag,pyridine,PICO,1.305911898612976,benzenethiol,12.519601821899414,11.213689804077148
umap,siamese_embedding,Ag,pyridine,pSERS,1.0409269332885742,benzenethiol,13.29020881652832,12.249281883239746
pca,derivative_input,Au,4np,Ag,0.16170434653759003,benzenethiol,0.703912615776062,0.5422082543373108
pca,derivative_input,Au,4np,PICO,0.1097480058670044,pyridine,0.8669034242630005,0.7571554183959961
pca,derivative_input,Au,4np,pSERS,0.12378738075494766,benzenethiol,0.9054336547851562,0.7816462516784668
pca,derivative_input,Au,benzenethiol,Ag,0.2906246483325958,4np,0.6215126514434814,0.3308880031108856
pca,derivative_input,Au,benzenethiol,Au,0.13519242405891418,4np,0.8970667719841003,0.7618743181228638
pca,derivative_input,Au,benzenethiol,PICO,0.38716286420822144,pyridine,0.7293528318405151,0.3421899676322937
pca,derivative_input,Au,benzenethiol,pSERS,0.2941931188106537,4np,1.1306064128875732,0.8364132642745972
pca,derivative_input,Au,pyridine,Ag,0.23745505511760712,4np,0.6716640591621399,0.4342089891433716
pca,derivative_input,Au,pyridine,Au,0.05881422013044357,4np,0.9121949672698975,0.8533807396888733
pca,derivative_input,Au,pyridine,PICO,0.23156608641147614,4np,1.0809812545776367,0.8494151830673218
pca,derivative_input,Au,pyridine,pSERS,0.0861266702413559,4np,0.8834568858146667,0.7973302006721497
tsne,derivative_input,Au,4np,Ag,15.80408763885498,benzenethiol,11.101417541503906,-4.702670097351074
tsne,derivative_input,Au,4np,PICO,21.011608123779297,benzenethiol,26.295883178710938,5.284275054931641
tsne,derivative_input,Au,4np,pSERS,15.372156143188477,benzenethiol,28.534725189208984,13.162569046020508
tsne,derivative_input,Au,benzenethiol,Ag,6.766565322875977,4np,16.392330169677734,9.625764846801758
tsne,derivative_input,Au,benzenethiol,Au,5.949478626251221,4np,12.390564918518066,6.441086292266846
tsne,derivative_input,Au,benzenethiol,PICO,8.79830265045166,4np,21.91985321044922,13.121550559997559
tsne,derivative_input,Au,benzenethiol,pSERS,4.722301959991455,4np,14.606825828552246,9.884523391723633
tsne,derivative_input,Au,pyridine,Ag,12.211240768432617,benzenethiol,20.9133243560791,8.702083587646484
tsne,derivative_input,Au,pyridine,Au,10.596184730529785,benzenethiol,25.070072174072266,14.47388744354248
tsne,derivative_input,Au,pyridine,PICO,18.201988220214844,benzenethiol,25.428863525390625,7.226875305175781
tsne,derivative_input,Au,pyridine,pSERS,17.13850975036621,benzenethiol,29.850088119506836,12.711578369140625
umap,derivative_input,Au,4np,Ag,4.117274284362793,benzenethiol,6.280529975891113,2.1632556915283203
umap,derivative_input,Au,4np,PICO,13.747883796691895,benzenethiol,13.113405227661133,-0.6344785690307617
umap,derivative_input,Au,4np,pSERS,13.523039817810059,benzenethiol,20.723405838012695,7.200366020202637
umap,derivative_input,Au,benzenethiol,Ag,5.225215435028076,4np,4.642058372497559,-0.5831570625305176
umap,derivative_input,Au,benzenethiol,Au,4.516913890838623,4np,6.103752613067627,1.586838722229004
umap,derivative_input,Au,benzenethiol,PICO,10.056984901428223,4np,18.651315689086914,8.594330787658691
umap,derivative_input,Au,benzenethiol,pSERS,0.41088786721229553,4np,8.853846549987793,8.44295883178711
umap,derivative_input,Au,pyridine,Ag,7.606255531311035,4np,8.758148193359375,1.1518926620483398
umap,derivative_input,Au,pyridine,Au,2.528532028198242,4np,16.990859985351562,14.46232795715332
umap,derivative_input,Au,pyridine,PICO,9.883746147155762,4np,22.734603881835938,12.850857734680176
umap,derivative_input,Au,pyridine,pSERS,12.774145126342773,4np,20.910213470458984,8.136068344116211
pca,siamese_embedding,Au,4np,Ag,0.03241709992289543,benzenethiol,0.9902234077453613,0.9578062891960144
pca,siamese_embedding,Au,4np,PICO,0.07082569599151611,benzenethiol,0.8897134065628052,0.8188877105712891
pca,siamese_embedding,Au,4np,pSERS,0.042403317987918854,benzenethiol,0.9945926666259766,0.9521893262863159
pca,siamese_embedding,Au,benzenethiol,Ag,0.051862288266420364,4np,0.968670666217804,0.9168083667755127
pca,siamese_embedding,Au,benzenethiol,Au,0.02732083387672901,pyridine,0.9200277924537659,0.8927069306373596
pca,siamese_embedding,Au,benzenethiol,PICO,0.03201652690768242,pyridine,0.9086671471595764,0.8766506314277649
pca,siamese_embedding,Au,benzenethiol,pSERS,0.017777035012841225,pyridine,0.9377425312995911,0.9199655055999756
pca,siamese_embedding,Au,pyridine,Ag,0.03742559999227524,benzenethiol,0.9020131230354309,0.8645875453948975
pca,siamese_embedding,Au,pyridine,Au,0.06436961144208908,benzenethiol,0.9993788003921509,0.9350091814994812
pca,siamese_embedding,Au,pyridine,PICO,0.033226240426301956,benzenethiol,0.9721924066543579,0.9389661550521851
pca,siamese_embedding,Au,pyridine,pSERS,0.058145176619291306,benzenethiol,0.8831374049186707,0.8249922394752502
tsne,siamese_embedding,Au,4np,Ag,2.387178659439087,benzenethiol,43.047645568847656,40.660465240478516
tsne,siamese_embedding,Au,4np,PICO,3.944185972213745,benzenethiol,38.87580871582031,34.93162155151367
tsne,siamese_embedding,Au,4np,pSERS,3.460589647293091,pyridine,39.322792053222656,35.86220169067383
tsne,siamese_embedding,Au,benzenethiol,Ag,6.867867946624756,pyridine,40.83519744873047,33.96733093261719
tsne,siamese_embedding,Au,benzenethiol,Au,2.9973201751708984,4np,39.02424621582031,36.02692413330078
tsne,siamese_embedding,Au,benzenethiol,PICO,2.7730462551116943,4np,38.38268280029297,35.60963821411133
tsne,siamese_embedding,Au,benzenethiol,pSERS,3.7133185863494873,pyridine,35.25028991699219,31.536972045898438
tsne,siamese_embedding,Au,pyridine,Ag,3.2249755859375,benzenethiol,38.01286697387695,34.78789138793945
tsne,siamese_embedding,Au,pyridine,Au,6.498533248901367,4np,37.510223388671875,31.011690139770508
tsne,siamese_embedding,Au,pyridine,PICO,4.70438289642334,4np,38.473854064941406,33.76947021484375
tsne,siamese_embedding,Au,pyridine,pSERS,8.01231575012207,benzenethiol,39.18246078491211,31.17014503479004
umap,siamese_embedding,Au,4np,Ag,0.4116896092891693,benzenethiol,12.808605194091797,12.396915435791016
umap,siamese_embedding,Au,4np,PICO,1.599961519241333,benzenethiol,14.440695762634277,12.840734481811523
umap,siamese_embedding,Au,4np,pSERS,1.4403353929519653,benzenethiol,12.437464714050293,10.997129440307617
umap,siamese_embedding,Au,benzenethiol,Ag,1.9717413187026978,pyridine,11.417865753173828,9.446124076843262
umap,siamese_embedding,Au,benzenethiol,Au,0.7327147722244263,4np,12.831425666809082,12.098711013793945
umap,siamese_embedding,Au,benzenethiol,PICO,0.8441970944404602,4np,12.846512794494629,12.002315521240234
umap,siamese_embedding,Au,benzenethiol,pSERS,1.0116297006607056,4np,12.262646675109863,11.251016616821289
umap,siamese_embedding,Au,pyridine,Ag,1.3113657236099243,benzenethiol,13.20199203491211,11.890625953674316
umap,siamese_embedding,Au,pyridine,Au,2.4941422939300537,benzenethiol,12.928011894226074,10.433869361877441
umap,siamese_embedding,Au,pyridine,PICO,2.1780896186828613,benzenethiol,12.280542373657227,10.102453231811523
umap,siamese_embedding,Au,pyridine,pSERS,3.319645881652832,benzenethiol,13.729920387268066,10.410274505615234
pca,derivative_input,PICO,4np,Ag,0.16170434653759003,benzenethiol,0.703912615776062,0.5422082543373108
pca,derivative_input,PICO,4np,PICO,0.1097480058670044,pyridine,0.8669034242630005,0.7571554183959961
pca,derivative_input,PICO,4np,pSERS,0.12378738075494766,benzenethiol,0.9054336547851562,0.7816462516784668
pca,derivative_input,PICO,benzenethiol,Ag,0.2906246483325958,4np,0.6215126514434814,0.3308880031108856
pca,derivative_input,PICO,benzenethiol,Au,0.13519242405891418,4np,0.8970667719841003,0.7618743181228638
pca,derivative_input,PICO,benzenethiol,PICO,0.38716286420822144,pyridine,0.7293528318405151,0.3421899676322937
pca,derivative_input,PICO,benzenethiol,pSERS,0.2941931188106537,4np,1.1306064128875732,0.8364132642745972
pca,derivative_input,PICO,pyridine,Ag,0.23745505511760712,4np,0.6716640591621399,0.4342089891433716
pca,derivative_input,PICO,pyridine,Au,0.05881422013044357,4np,0.9121949672698975,0.8533807396888733
pca,derivative_input,PICO,pyridine,PICO,0.23156608641147614,4np,1.0809812545776367,0.8494151830673218
pca,derivative_input,PICO,pyridine,pSERS,0.0861266702413559,4np,0.8834568858146667,0.7973302006721497
tsne,derivative_input,PICO,4np,Ag,15.80408763885498,benzenethiol,11.101417541503906,-4.702670097351074
tsne,derivative_input,PICO,4np,PICO,21.011608123779297,benzenethiol,26.295883178710938,5.284275054931641
tsne,derivative_input,PICO,4np,pSERS,15.372156143188477,benzenethiol,28.534725189208984,13.162569046020508
tsne,derivative_input,PICO,benzenethiol,Ag,6.766565322875977,4np,16.392330169677734,9.625764846801758
tsne,derivative_input,PICO,benzenethiol,Au,5.949478626251221,4np,12.390564918518066,6.441086292266846
tsne,derivative_input,PICO,benzenethiol,PICO,8.79830265045166,4np,21.91985321044922,13.121550559997559
tsne,derivative_input,PICO,benzenethiol,pSERS,4.722301959991455,4np,14.606825828552246,9.884523391723633
tsne,derivative_input,PICO,pyridine,Ag,12.211240768432617,benzenethiol,20.9133243560791,8.702083587646484
tsne,derivative_input,PICO,pyridine,Au,10.596184730529785,benzenethiol,25.070072174072266,14.47388744354248
tsne,derivative_input,PICO,pyridine,PICO,18.201988220214844,benzenethiol,25.428863525390625,7.226875305175781
tsne,derivative_input,PICO,pyridine,pSERS,17.13850975036621,benzenethiol,29.850088119506836,12.711578369140625
umap,derivative_input,PICO,4np,Ag,4.117274284362793,benzenethiol,6.280529975891113,2.1632556915283203
umap,derivative_input,PICO,4np,PICO,13.747883796691895,benzenethiol,13.113405227661133,-0.6344785690307617
umap,derivative_input,PICO,4np,pSERS,13.523039817810059,benzenethiol,20.723405838012695,7.200366020202637
umap,derivative_input,PICO,benzenethiol,Ag,5.225215435028076,4np,4.642058372497559,-0.5831570625305176
umap,derivative_input,PICO,benzenethiol,Au,4.516913890838623,4np,6.103752613067627,1.586838722229004
umap,derivative_input,PICO,benzenethiol,PICO,10.056984901428223,4np,18.651315689086914,8.594330787658691
umap,derivative_input,PICO,benzenethiol,pSERS,0.41088786721229553,4np,8.853846549987793,8.44295883178711
umap,derivative_input,PICO,pyridine,Ag,7.606255531311035,4np,8.758148193359375,1.1518926620483398
umap,derivative_input,PICO,pyridine,Au,2.528532028198242,4np,16.990859985351562,14.46232795715332
umap,derivative_input,PICO,pyridine,PICO,9.883746147155762,4np,22.734603881835938,12.850857734680176
umap,derivative_input,PICO,pyridine,pSERS,12.774145126342773,4np,20.910213470458984,8.136068344116211
pca,siamese_embedding,PICO,4np,Ag,0.02598845213651657,benzenethiol,0.6477465033531189,0.6217580437660217
pca,siamese_embedding,PICO,4np,PICO,0.04479210078716278,benzenethiol,0.6872724294662476,0.6424803137779236
pca,siamese_embedding,PICO,4np,pSERS,0.04711003601551056,benzenethiol,0.599092423915863,0.5519824028015137
pca,siamese_embedding,PICO,benzenethiol,Ag,0.15629160404205322,4np,0.777103841304779,0.6208122372627258
pca,siamese_embedding,PICO,benzenethiol,Au,0.10039468109607697,4np,0.6598158478736877,0.559421181678772
pca,siamese_embedding,PICO,benzenethiol,PICO,0.327387273311615,4np,0.45264923572540283,0.12526196241378784
pca,siamese_embedding,PICO,benzenethiol,pSERS,0.11406361311674118,4np,0.7561746835708618,0.64211106300354
pca,siamese_embedding,PICO,pyridine,Ag,0.08343207836151123,4np,1.0139105319976807,0.9304784536361694
pca,siamese_embedding,PICO,pyridine,Au,0.008332695811986923,4np,1.0737247467041016,1.065392017364502
pca,siamese_embedding,PICO,pyridine,PICO,0.03641621395945549,4np,1.1018271446228027,1.0654109716415405
pca,siamese_embedding,PICO,pyridine,pSERS,0.05350920185446739,4np,1.1118887662887573,1.0583795309066772
tsne,siamese_embedding,PICO,4np,Ag,3.969412088394165,benzenethiol,35.04965591430664,31.080244064331055
tsne,siamese_embedding,PICO,4np,PICO,2.5830347537994385,benzenethiol,33.2182502746582,30.635215759277344
tsne,siamese_embedding,PICO,4np,pSERS,6.068931579589844,benzenethiol,25.14647674560547,19.077545166015625
tsne,siamese_embedding,PICO,benzenethiol,Ag,6.1223320960998535,4np,34.56340026855469,28.441068649291992
tsne,siamese_embedding,PICO,benzenethiol,Au,1.7101384401321411,4np,31.042552947998047,29.332414627075195
tsne,siamese_embedding,PICO,benzenethiol,PICO,15.366177558898926,4np,20.583587646484375,5.217410087585449
tsne,siamese_embedding,PICO,benzenethiol,pSERS,9.81004524230957,4np,40.794189453125,30.98414421081543
tsne,siamese_embedding,PICO,pyridine,Ag,3.299525260925293,4np,36.910560607910156,33.61103439331055
tsne,siamese_embedding,PICO,pyridine,Au,4.405885219573975,4np,41.52710723876953,37.12122344970703
tsne,siamese_embedding,PICO,pyridine,PICO,1.598681926727295,4np,37.840240478515625,36.24155807495117
tsne,siamese_embedding,PICO,pyridine,pSERS,4.668904781341553,4np,37.43967056274414,32.77076721191406
umap,siamese_embedding,PICO,4np,Ag,1.3400025367736816,benzenethiol,12.03172779083252,10.69172477722168
umap,siamese_embedding,PICO,4np,PICO,1.2360211610794067,pyridine,11.931232452392578,10.695211410522461
umap,siamese_embedding,PICO,4np,pSERS,2.462564468383789,pyridine,11.323280334472656,8.860715866088867
umap,siamese_embedding,PICO,benzenethiol,Ag,2.0893948078155518,4np,14.958996772766113,12.86960220336914
umap,siamese_embedding,PICO,benzenethiol,Au,1.748222827911377,4np,14.765691757202148,13.01746940612793
umap,siamese_embedding,PICO,benzenethiol,PICO,7.66721773147583,4np,7.535343170166016,-0.13187456130981445
umap,siamese_embedding,PICO,benzenethiol,pSERS,4.5330047607421875,4np,16.444419860839844,11.911415100097656
umap,siamese_embedding,PICO,pyridine,Ag,1.893701434135437,4np,13.55659294128418,11.662891387939453
umap,siamese_embedding,PICO,pyridine,Au,1.3039424419403076,4np,12.652810096740723,11.348867416381836
umap,siamese_embedding,PICO,pyridine,PICO,0.8679214119911194,4np,11.291230201721191,10.423308372497559
umap,siamese_embedding,PICO,pyridine,pSERS,2.2608602046966553,4np,10.096572875976562,7.835712432861328
pca,derivative_input,pSERS,4np,Ag,0.16170434653759003,benzenethiol,0.703912615776062,0.5422082543373108
pca,derivative_input,pSERS,4np,PICO,0.1097480058670044,pyridine,0.8669034242630005,0.7571554183959961
pca,derivative_input,pSERS,4np,pSERS,0.12378738075494766,benzenethiol,0.9054336547851562,0.7816462516784668
pca,derivative_input,pSERS,benzenethiol,Ag,0.2906246483325958,4np,0.6215126514434814,0.3308880031108856
pca,derivative_input,pSERS,benzenethiol,Au,0.13519242405891418,4np,0.8970667719841003,0.7618743181228638
pca,derivative_input,pSERS,benzenethiol,PICO,0.38716286420822144,pyridine,0.7293528318405151,0.3421899676322937
pca,derivative_input,pSERS,benzenethiol,pSERS,0.2941931188106537,4np,1.1306064128875732,0.8364132642745972
pca,derivative_input,pSERS,pyridine,Ag,0.23745505511760712,4np,0.6716640591621399,0.4342089891433716
pca,derivative_input,pSERS,pyridine,Au,0.05881422013044357,4np,0.9121949672698975,0.8533807396888733
pca,derivative_input,pSERS,pyridine,PICO,0.23156608641147614,4np,1.0809812545776367,0.8494151830673218
pca,derivative_input,pSERS,pyridine,pSERS,0.0861266702413559,4np,0.8834568858146667,0.7973302006721497
tsne,derivative_input,pSERS,4np,Ag,15.80408763885498,benzenethiol,11.101417541503906,-4.702670097351074
tsne,derivative_input,pSERS,4np,PICO,21.011608123779297,benzenethiol,26.295883178710938,5.284275054931641
tsne,derivative_input,pSERS,4np,pSERS,15.372156143188477,benzenethiol,28.534725189208984,13.162569046020508
tsne,derivative_input,pSERS,benzenethiol,Ag,6.766565322875977,4np,16.392330169677734,9.625764846801758
tsne,derivative_input,pSERS,benzenethiol,Au,5.949478626251221,4np,12.390564918518066,6.441086292266846
tsne,derivative_input,pSERS,benzenethiol,PICO,8.79830265045166,4np,21.91985321044922,13.121550559997559
tsne,derivative_input,pSERS,benzenethiol,pSERS,4.722301959991455,4np,14.606825828552246,9.884523391723633
tsne,derivative_input,pSERS,pyridine,Ag,12.211240768432617,benzenethiol,20.9133243560791,8.702083587646484
tsne,derivative_input,pSERS,pyridine,Au,10.596184730529785,benzenethiol,25.070072174072266,14.47388744354248
tsne,derivative_input,pSERS,pyridine,PICO,18.201988220214844,benzenethiol,25.428863525390625,7.226875305175781
tsne,derivative_input,pSERS,pyridine,pSERS,17.13850975036621,benzenethiol,29.850088119506836,12.711578369140625
umap,derivative_input,pSERS,4np,Ag,4.117274284362793,benzenethiol,6.280529975891113,2.1632556915283203
umap,derivative_input,pSERS,4np,PICO,13.747883796691895,benzenethiol,13.113405227661133,-0.6344785690307617
umap,derivative_input,pSERS,4np,pSERS,13.523039817810059,benzenethiol,20.723405838012695,7.200366020202637
umap,derivative_input,pSERS,benzenethiol,Ag,5.225215435028076,4np,4.642058372497559,-0.5831570625305176
umap,derivative_input,pSERS,benzenethiol,Au,4.516913890838623,4np,6.103752613067627,1.586838722229004
umap,derivative_input,pSERS,benzenethiol,PICO,10.056984901428223,4np,18.651315689086914,8.594330787658691
umap,derivative_input,pSERS,benzenethiol,pSERS,0.41088786721229553,4np,8.853846549987793,8.44295883178711
umap,derivative_input,pSERS,pyridine,Ag,7.606255531311035,4np,8.758148193359375,1.1518926620483398
umap,derivative_input,pSERS,pyridine,Au,2.528532028198242,4np,16.990859985351562,14.46232795715332
umap,derivative_input,pSERS,pyridine,PICO,9.883746147155762,4np,22.734603881835938,12.850857734680176
umap,derivative_input,pSERS,pyridine,pSERS,12.774145126342773,4np,20.910213470458984,8.136068344116211
pca,siamese_embedding,pSERS,4np,Ag,0.06213967874646187,benzenethiol,0.8604446053504944,0.7983049154281616
pca,siamese_embedding,pSERS,4np,PICO,0.05852610245347023,benzenethiol,0.8625067472457886,0.8039806485176086
pca,siamese_embedding,pSERS,4np,pSERS,0.12065114825963974,benzenethiol,0.8892425894737244,0.7685914635658264
pca,siamese_embedding,pSERS,benzenethiol,Ag,0.010263543576002121,4np,0.8768946528434753,0.8666310906410217
pca,siamese_embedding,pSERS,benzenethiol,Au,0.04245453327894211,4np,0.8243701457977295,0.7819156050682068
pca,siamese_embedding,pSERS,benzenethiol,PICO,0.057958878576755524,4np,0.8203161358833313,0.762357234954834
pca,siamese_embedding,pSERS,benzenethiol,pSERS,0.08470286428928375,4np,0.9461755156517029,0.8614726662635803
pca,siamese_embedding,pSERS,pyridine,Ag,0.031513601541519165,4np,0.9779740571975708,0.946460485458374
pca,siamese_embedding,pSERS,pyridine,Au,0.046304162591695786,4np,0.9840819239616394,0.9377777576446533
pca,siamese_embedding,pSERS,pyridine,PICO,0.010409609414637089,4np,0.9697747826576233,0.95936518907547
pca,siamese_embedding,pSERS,pyridine,pSERS,0.08820287138223648,benzenethiol,0.8915290832519531,0.8033261895179749
tsne,siamese_embedding,pSERS,4np,Ag,2.8201117515563965,benzenethiol,33.94748306274414,31.127370834350586
tsne,siamese_embedding,pSERS,4np,PICO,3.0905630588531494,benzenethiol,33.79924392700195,30.708681106567383
tsne,siamese_embedding,pSERS,4np,pSERS,5.910564422607422,benzenethiol,38.5107536315918,32.600189208984375
tsne,siamese_embedding,pSERS,benzenethiol,Ag,0.7693908214569092,4np,34.67118453979492,33.90179443359375
tsne,siamese_embedding,pSERS,benzenethiol,Au,3.7791082859039307,4np,31.7363338470459,27.957225799560547
tsne,siamese_embedding,pSERS,benzenethiol,PICO,5.485424041748047,4np,30.989986419677734,25.504562377929688
tsne,siamese_embedding,pSERS,benzenethiol,pSERS,9.93718147277832,4np,44.06045913696289,34.12327575683594
tsne,siamese_embedding,pSERS,pyridine,Ag,4.6747050285339355,benzenethiol,35.93933868408203,31.264633178710938
tsne,siamese_embedding,pSERS,pyridine,Au,7.163191318511963,benzenethiol,35.1844482421875,28.021257400512695
tsne,siamese_embedding,pSERS,pyridine,PICO,1.4855341911315918,benzenethiol,37.12125778198242,35.63572311401367
tsne,siamese_embedding,pSERS,pyridine,pSERS,13.277252197265625,4np,37.26137161254883,23.984119415283203
umap,siamese_embedding,pSERS,4np,Ag,0.8636406660079956,benzenethiol,12.979926109313965,12.11628532409668
umap,siamese_embedding,pSERS,4np,PICO,0.9303500652313232,benzenethiol,12.992595672607422,12.06224536895752
umap,siamese_embedding,pSERS,4np,pSERS,1.7939881086349487,benzenethiol,12.800093650817871,11.006105422973633
umap,siamese_embedding,pSERS,benzenethiol,Ag,1.923202633857727,pyridine,12.71931266784668,10.796110153198242
umap,siamese_embedding,pSERS,benzenethiol,Au,3.2553839683532715,pyridine,13.255719184875488,10.000335693359375
