space,held_out,label,substrate,metric,silhouette
siamese_embedding,Ag,4np,PICO,chemical label,0.7760357856750488
siamese_embedding,Ag,4np,PICO,substrate,0.03515274077653885
siamese_embedding,Ag,4np,PICO,chemical label,0.7831816077232361
siamese_embedding,Ag,4np,PICO,substrate,0.03457176312804222
siamese_embedding,Ag,4np,PICO,chemical label,0.7944102883338928
siamese_embedding,Ag,4np,PICO,substrate,0.03051172010600567
siamese_embedding,Ag,4np,PICO,chemical label,0.7918298244476318
siamese_embedding,Ag,4np,PICO,substrate,0.03200186416506767
siamese_embedding,Ag,4np,PICO,chemical label,0.7777470946311951
siamese_embedding,Ag,4np,PICO,substrate,0.03509528189897537
siamese_embedding,Ag,4np,PICO,chemical label,0.7995701432228088
siamese_embedding,Ag,4np,PICO,substrate,0.023808583617210388
siamese_embedding,Ag,4np,PICO,chemical label,0.797733724117279
siamese_embedding,Ag,4np,PICO,substrate,0.027414143085479736
siamese_embedding,Ag,4np,PICO,chemical label,0.7947444915771484
siamese_embedding,Ag,4np,PICO,substrate,0.03026249073445797
siamese_embedding,Ag,4np,PICO,chemical label,0.7990077137947083
siamese_embedding,Ag,4np,PICO,substrate,0.025562096387147903
siamese_embedding,Ag,4np,PICO,chemical label,0.7980700731277466
siamese_embedding,Ag,4np,PICO,substrate,0.016609758138656616
siamese_embedding,Ag,4np,PICO,chemical label,0.7990531921386719
siamese_embedding,Ag,4np,PICO,substrate,0.025477182120084763
siamese_embedding,Ag,4np,PICO,chemical label,0.7931948304176331
siamese_embedding,Ag,4np,PICO,substrate,0.03128489851951599
siamese_embedding,Ag,4np,PICO,chemical label,0.7993953227996826
siamese_embedding,Ag,4np,PICO,substrate,0.02202826552093029
siamese_embedding,Ag,benzenethiol,PICO,chemical label,0.821101188659668
siamese_embedding,Ag,benzenethiol,PICO,substrate,-0.24694746732711792
siamese_embedding,Ag,benzenethiol,PICO,chemical label,0.7565080523490906
siamese_embedding,Ag,benzenethiol,PICO,substrate,-0.24579109251499176
siamese_embedding,Ag,benzenethiol,PICO,chemical label,0.7683810591697693
siamese_embedding,Ag,benzenethiol,PICO,substrate,-0.26518550515174866
siamese_embedding,Ag,benzenethiol,PICO,chemical label,0.8192911744117737
siamese_embedding,Ag,benzenethiol,PICO,substrate,-0.18409042060375214
siamese_embedding,Ag,benzenethiol,PICO,chemical label,0.8485425710678101
siamese_embedding,Ag,benzenethiol,PICO,substrate,-0.2036055475473404
siamese_embedding,Ag,benzenethiol,PICO,chemical label,0.8044957518577576
siamese_embedding,Ag,benzenethiol,PICO,substrate,-0.19888480007648468
siamese_embedding,Ag,benzenethiol,PICO,chemical label,0.7772788405418396
siamese_embedding,Ag,benzenethiol,PICO,substrate,-0.20027172565460205
siamese_embedding,Ag,benzenethiol,PICO,chemical label,0.8427752256393433
siamese_embedding,Ag,benzenethiol,PICO,substrate,-0.18979474902153015
siamese_embedding,Ag,benzenethiol,PICO,chemical label,0.837356448173523
siamese_embedding,Ag,benzenethiol,PICO,substrate,-0.22297868132591248
siamese_embedding,Ag,benzenethiol,PICO,chemical label,0.7260370254516602
siamese_embedding,Ag,benzenethiol,PICO,substrate,-0.3121996819972992
siamese_embedding,Ag,benzenethiol,PICO,chemical label,0.8417118191719055
siamese_embedding,Ag,benzenethiol,PICO,substrate,-0.1949390470981598
siamese_embedding,Ag,benzenethiol,PICO,chemical label,0.8129920959472656
siamese_embedding,Ag,benzenethiol,PICO,substrate,-0.2675851881504059
siamese_embedding,Ag,benzenethiol,PICO,chemical label,0.7501042485237122
siamese_embedding,Ag,benzenethiol,PICO,substrate,-0.2889915704727173
siamese_embedding,Ag,benzenethiol,PICO,chemical label,0.8305901885032654
siamese_embedding,Ag,benzenethiol,PICO,substrate,-0.24009783565998077
siamese_embedding,Ag,benzenethiol,PICO,chemical label,0.80340176820755
siamese_embedding,Ag,benzenethiol,PICO,substrate,-0.27581891417503357
siamese_embedding,Ag,benzenethiol,PICO,chemical label,0.7910559773445129
siamese_embedding,Ag,benzenethiol,PICO,substrate,-0.1769014298915863
siamese_embedding,Ag,benzenethiol,PICO,chemical label,0.8356882333755493
siamese_embedding,Ag,benzenethiol,PICO,substrate,-0.22984763979911804
siamese_embedding,Ag,benzenethiol,PICO,chemical label,0.8066573739051819
siamese_embedding,Ag,benzenethiol,PICO,substrate,-0.2299840897321701
siamese_embedding,Ag,benzenethiol,PICO,chemical label,0.8116574883460999
siamese_embedding,Ag,benzenethiol,PICO,substrate,-0.19761210680007935
siamese_embedding,Ag,benzenethiol,PICO,chemical label,0.8299164175987244
siamese_embedding,Ag,benzenethiol,PICO,substrate,-0.20000648498535156
siamese_embedding,Ag,benzenethiol,PICO,chemical label,0.7596539258956909
siamese_embedding,Ag,benzenethiol,PICO,substrate,-0.28637176752090454
siamese_embedding,Ag,benzenethiol,PICO,chemical label,0.8413383960723877
siamese_embedding,Ag,benzenethiol,PICO,substrate,-0.21349994838237762
siamese_embedding,Ag,benzenethiol,PICO,chemical label,0.7967324256896973
siamese_embedding,Ag,benzenethiol,PICO,substrate,-0.2505949139595032
siamese_embedding,Ag,benzenethiol,PICO,chemical label,0.8216805458068848
siamese_embedding,Ag,benzenethiol,PICO,substrate,-0.199636310338974
siamese_embedding,Ag,benzenethiol,PICO,chemical label,0.7395678162574768
siamese_embedding,Ag,benzenethiol,PICO,substrate,-0.2946806252002716
siamese_embedding,Ag,pyridine,PICO,chemical label,0.8797661066055298
siamese_embedding,Ag,pyridine,PICO,substrate,-0.13719508051872253
siamese_embedding,Ag,pyridine,PICO,chemical label,0.8882783055305481
siamese_embedding,Ag,pyridine,PICO,substrate,-0.13413436710834503
siamese_embedding,Ag,pyridine,PICO,chemical label,0.8792062997817993
siamese_embedding,Ag,pyridine,PICO,substrate,-0.13625065982341766
siamese_embedding,Ag,pyridine,PICO,chemical label,0.8821055293083191
siamese_embedding,Ag,pyridine,PICO,substrate,-0.12430444359779358
siamese_embedding,Ag,pyridine,PICO,chemical label,0.8734723329544067
siamese_embedding,Ag,pyridine,PICO,substrate,-0.12220167368650436
siamese_embedding,Ag,pyridine,PICO,chemical label,0.8791283965110779
siamese_embedding,Ag,pyridine,PICO,substrate,-0.13330571353435516
siamese_embedding,Ag,pyridine,PICO,chemical label,0.8501126170158386
siamese_embedding,Ag,pyridine,PICO,substrate,-0.12044911831617355
siamese_embedding,Ag,pyridine,PICO,chemical label,0.8704135417938232
siamese_embedding,Ag,pyridine,PICO,substrate,-0.11263974010944366
siamese_embedding,Ag,pyridine,PICO,chemical label,0.8678271174430847
siamese_embedding,Ag,pyridine,PICO,substrate,-0.11131453514099121
siamese_embedding,Ag,pyridine,PICO,chemical label,0.8811226487159729
siamese_embedding,Ag,pyridine,PICO,substrate,-0.13027235865592957
siamese_embedding,Ag,pyridine,PICO,chemical label,0.8721173405647278
siamese_embedding,Ag,pyridine,PICO,substrate,-0.12700508534908295
siamese_embedding,Ag,pyridine,PICO,chemical label,0.882138192653656
siamese_embedding,Ag,pyridine,PICO,substrate,-0.1278136968612671
siamese_embedding,Ag,pyridine,PICO,chemical label,0.8748682141304016
siamese_embedding,Ag,pyridine,PICO,substrate,-0.11703542619943619
siamese_embedding,Ag,pyridine,PICO,chemical label,0.8901621103286743
siamese_embedding,Ag,pyridine,PICO,substrate,-0.13972260057926178
siamese_embedding,Ag,pyridine,PICO,chemical label,0.8794023990631104
siamese_embedding,Ag,pyridine,PICO,substrate,-0.13616271317005157
siamese_embedding,Ag,pyridine,PICO,chemical label,0.8580424785614014
siamese_embedding,Ag,pyridine,PICO,substrate,-0.10600749403238297
siamese_embedding,Ag,pyridine,PICO,chemical label,0.8779270052909851
siamese_embedding,Ag,pyridine,PICO,substrate,-0.13899177312850952
siamese_embedding,Ag,pyridine,PICO,chemical label,0.8517897725105286
siamese_embedding,Ag,pyridine,PICO,substrate,-0.10254397988319397
siamese_embedding,Ag,pyridine,PICO,chemical label,0.8658683896064758
siamese_embedding,Ag,pyridine,PICO,substrate,-0.15129801630973816
siamese_embedding,Ag,pyridine,PICO,chemical label,0.8671417832374573
siamese_embedding,Ag,pyridine,PICO,substrate,-0.1284356713294983
siamese_embedding,Ag,pyridine,PICO,chemical label,0.8770464658737183
siamese_embedding,Ag,pyridine,PICO,substrate,-0.12113412469625473
siamese_embedding,Ag,pyridine,PICO,chemical label,0.876680314540863
siamese_embedding,Ag,pyridine,PICO,substrate,-0.11878526955842972
siamese_embedding,Ag,pyridine,PICO,chemical label,0.8708205223083496
siamese_embedding,Ag,pyridine,PICO,substrate,-0.12635554373264313
siamese_embedding,Ag,pyridine,PICO,chemical label,0.859304666519165
siamese_embedding,Ag,pyridine,PICO,substrate,-0.10911130160093307
siamese_embedding,Ag,pyridine,PICO,chemical label,0.8776845932006836
siamese_embedding,Ag,pyridine,PICO,substrate,-0.137693390250206
siamese_embedding,Ag,4np,Ag,chemical label,-0.12210649251937866
siamese_embedding,Ag,4np,Ag,substrate,0.4439096450805664
siamese_embedding,Ag,4np,Ag,chemical label,0.2941615581512451
siamese_embedding,Ag,4np,Ag,substrate,0.44870132207870483
siamese_embedding,Ag,4np,Ag,chemical label,0.04305638372898102
siamese_embedding,Ag,4np,Ag,substrate,0.47296807169914246
siamese_embedding,Ag,4np,Ag,chemical label,0.23728317022323608
siamese_embedding,Ag,4np,Ag,substrate,0.46545329689979553
siamese_embedding,Ag,4np,Ag,chemical label,-0.44010838866233826
siamese_embedding,Ag,4np,Ag,substrate,0.34572356939315796
siamese_embedding,Ag,4np,Ag,chemical label,-0.04712042957544327
siamese_embedding,Ag,4np,Ag,substrate,0.422065407037735
siamese_embedding,Ag,4np,Ag,chemical label,0.34672796726226807
siamese_embedding,Ag,4np,Ag,substrate,0.44924163818359375
siamese_embedding,Ag,4np,Ag,chemical label,0.17127804458141327
siamese_embedding,Ag,4np,Ag,substrate,0.43940454721450806
siamese_embedding,Ag,4np,Ag,chemical label,0.43785741925239563
siamese_embedding,Ag,4np,Ag,substrate,0.41720709204673767
siamese_embedding,Ag,4np,Ag,chemical label,0.32690173387527466
siamese_embedding,Ag,4np,Ag,substrate,0.4545743465423584
siamese_embedding,Ag,4np,Ag,chemical label,0.4433162808418274
siamese_embedding,Ag,4np,Ag,substrate,0.4008133113384247
siamese_embedding,Ag,4np,Ag,chemical label,0.16488797962665558
siamese_embedding,Ag,4np,Ag,substrate,0.48067185282707214
siamese_embedding,Ag,4np,Ag,chemical label,0.2767517566680908
siamese_embedding,Ag,4np,Ag,substrate,0.4679534137248993
siamese_embedding,Ag,4np,Ag,chemical label,0.3408189117908478
siamese_embedding,Ag,4np,Ag,substrate,0.38869261741638184
siamese_embedding,Ag,4np,Ag,chemical label,0.4265187084674835
siamese_embedding,Ag,4np,Ag,substrate,0.37582096457481384
siamese_embedding,Ag,4np,Ag,chemical label,0.46784287691116333
siamese_embedding,Ag,4np,Ag,substrate,0.3876260221004486
siamese_embedding,Ag,4np,Ag,chemical label,0.4022526144981384
siamese_embedding,Ag,4np,Ag,substrate,0.42900946736335754
siamese_embedding,Ag,4np,Ag,chemical label,0.17850658297538757
siamese_embedding,Ag,4np,Ag,substrate,0.41674095392227173
siamese_embedding,Ag,4np,Ag,chemical label,0.33320698142051697
siamese_embedding,Ag,4np,Ag,substrate,0.45067667961120605
siamese_embedding,Ag,4np,Ag,chemical label,0.41563680768013
siamese_embedding,Ag,4np,Ag,substrate,0.42444366216659546
siamese_embedding,Ag,4np,Ag,chemical label,0.42320534586906433
siamese_embedding,Ag,4np,Ag,substrate,0.4277752935886383
siamese_embedding,Ag,4np,Ag,chemical label,0.49846282601356506
siamese_embedding,Ag,4np,Ag,substrate,0.3739955723285675
siamese_embedding,Ag,4np,Ag,chemical label,0.49006137251853943
siamese_embedding,Ag,4np,Ag,substrate,0.3859214186668396
siamese_embedding,Ag,4np,Ag,chemical label,0.140744149684906
siamese_embedding,Ag,4np,Ag,substrate,0.48482200503349304
siamese_embedding,Ag,4np,Ag,chemical label,0.38829201459884644
siamese_embedding,Ag,4np,Ag,substrate,0.44249752163887024
siamese_embedding,Ag,pyridine,Ag,chemical label,0.7629821300506592
siamese_embedding,Ag,pyridine,Ag,substrate,0.1520329862833023
siamese_embedding,Ag,pyridine,Ag,chemical label,0.35849761962890625
siamese_embedding,Ag,pyridine,Ag,substrate,0.35685062408447266
siamese_embedding,Ag,pyridine,Ag,chemical label,0.8151891827583313
siamese_embedding,Ag,pyridine,Ag,substrate,0.09149821847677231
siamese_embedding,Ag,pyridine,Ag,chemical label,0.810698390007019
siamese_embedding,Ag,pyridine,Ag,substrate,0.09101415425539017
siamese_embedding,Ag,pyridine,Ag,chemical label,0.5193406939506531
siamese_embedding,Ag,pyridine,Ag,substrate,0.30307337641716003
siamese_embedding,Ag,pyridine,Ag,chemical label,0.8198540806770325
siamese_embedding,Ag,pyridine,Ag,substrate,0.08642588555812836
siamese_embedding,Ag,pyridine,Ag,chemical label,0.7628803849220276
siamese_embedding,Ag,pyridine,Ag,substrate,0.1564968079328537
siamese_embedding,Ag,pyridine,Ag,chemical label,0.7654408812522888
siamese_embedding,Ag,pyridine,Ag,substrate,0.15358586609363556
siamese_embedding,Ag,pyridine,Ag,chemical label,0.7396244406700134
siamese_embedding,Ag,pyridine,Ag,substrate,0.1753716766834259
siamese_embedding,Ag,pyridine,Ag,chemical label,0.4685823619365692
siamese_embedding,Ag,pyridine,Ag,substrate,0.32719218730926514
siamese_embedding,Ag,pyridine,Ag,chemical label,0.7338935732841492
siamese_embedding,Ag,pyridine,Ag,substrate,0.18285784125328064
siamese_embedding,Ag,pyridine,Ag,chemical label,0.777982234954834
siamese_embedding,Ag,pyridine,Ag,substrate,0.1218913346529007
siamese_embedding,Ag,pyridine,Ag,chemical label,0.8663764595985413
siamese_embedding,Ag,pyridine,Ag,substrate,0.0020752926357090473
siamese_embedding,Ag,pyridine,Ag,chemical label,0.8482775092124939
siamese_embedding,Ag,pyridine,Ag,substrate,0.04054781049489975
siamese_embedding,Ag,pyridine,Ag,chemical label,0.7297707200050354
siamese_embedding,Ag,pyridine,Ag,substrate,0.18596230447292328
siamese_embedding,Ag,pyridine,Ag,chemical label,0.49651193618774414
siamese_embedding,Ag,pyridine,Ag,substrate,0.3189106583595276
siamese_embedding,Ag,pyridine,Ag,chemical label,0.7161200642585754
siamese_embedding,Ag,pyridine,Ag,substrate,0.1999908834695816
siamese_embedding,Ag,pyridine,Ag,chemical label,0.4833081066608429
siamese_embedding,Ag,pyridine,Ag,substrate,0.3231721520423889
siamese_embedding,Ag,pyridine,Ag,chemical label,0.3184435963630676
siamese_embedding,Ag,pyridine,Ag,substrate,0.35949426889419556
siamese_embedding,Ag,pyridine,Ag,chemical label,0.8671247959136963
siamese_embedding,Ag,pyridine,Ag,substrate,-0.04865690693259239
siamese_embedding,Ag,pyridine,Ag,chemical label,0.5353482961654663
siamese_embedding,Ag,pyridine,Ag,substrate,0.3021818697452545
siamese_embedding,Ag,pyridine,Ag,chemical label,0.7028174996376038
siamese_embedding,Ag,pyridine,Ag,substrate,0.2088882029056549
siamese_embedding,Ag,pyridine,Ag,chemical label,0.8452327251434326
siamese_embedding,Ag,pyridine,Ag,substrate,0.04571617767214775
siamese_embedding,Ag,pyridine,Ag,chemical label,0.7570705413818359
siamese_embedding,Ag,pyridine,Ag,substrate,0.14417900145053864
siamese_embedding,Ag,pyridine,Ag,chemical label,0.30995431542396545
siamese_embedding,Ag,pyridine,Ag,substrate,0.3741888701915741
siamese_embedding,Ag,pyridine,Au,chemical label,0.8620156049728394
siamese_embedding,Ag,pyridine,Au,substrate,0.08123477548360825
siamese_embedding,Ag,pyridine,Au,chemical label,0.8869631886482239
siamese_embedding,Ag,pyridine,Au,substrate,0.02332230843603611
siamese_embedding,Ag,pyridine,Au,chemical label,0.8443846702575684
siamese_embedding,Ag,pyridine,Au,substrate,-0.06791381537914276
siamese_embedding,Ag,pyridine,Au,chemical label,0.8857062458992004
siamese_embedding,Ag,pyridine,Au,substrate,0.07394323498010635
siamese_embedding,Ag,pyridine,Au,chemical label,0.8905466198921204
siamese_embedding,Ag,pyridine,Au,substrate,0.03856614977121353
siamese_embedding,Ag,pyridine,Au,chemical label,0.8933204412460327
siamese_embedding,Ag,pyridine,Au,substrate,0.05642244592308998
siamese_embedding,Ag,pyridine,Au,chemical label,0.8732728958129883
siamese_embedding,Ag,pyridine,Au,substrate,0.057075146585702896
siamese_embedding,Ag,pyridine,Au,chemical label,0.8658071756362915
siamese_embedding,Ag,pyridine,Au,substrate,0.026369094848632812
siamese_embedding,Ag,pyridine,Au,chemical label,0.8779727220535278
siamese_embedding,Ag,pyridine,Au,substrate,-0.0057002948597073555
siamese_embedding,Ag,pyridine,Au,chemical label,0.8409363627433777
siamese_embedding,Ag,pyridine,Au,substrate,-0.0833960548043251
siamese_embedding,Ag,pyridine,Au,chemical label,0.8849939703941345
siamese_embedding,Ag,pyridine,Au,substrate,0.0653391182422638
siamese_embedding,Ag,pyridine,Au,chemical label,0.8873087763786316
siamese_embedding,Ag,pyridine,Au,substrate,0.07554839551448822
siamese_embedding,Ag,pyridine,Au,chemical label,0.8911288976669312
siamese_embedding,Ag,pyridine,Au,substrate,0.06681687384843826
siamese_embedding,Ag,pyridine,Au,chemical label,0.8710497617721558
siamese_embedding,Ag,pyridine,Au,substrate,-0.005314957816153765
siamese_embedding,Ag,pyridine,Au,chemical label,0.8916427493095398
siamese_embedding,Ag,pyridine,Au,substrate,0.04246363416314125
siamese_embedding,Ag,pyridine,Au,chemical label,0.8937951326370239
siamese_embedding,Ag,pyridine,Au,substrate,0.04536737501621246
siamese_embedding,Ag,pyridine,Au,chemical label,0.8408565521240234
siamese_embedding,Ag,pyridine,Au,substrate,0.07976136356592178
siamese_embedding,Ag,pyridine,Au,chemical label,0.8889701962471008
siamese_embedding,Ag,pyridine,Au,substrate,0.07395987957715988
siamese_embedding,Ag,pyridine,Au,chemical label,0.879254162311554
siamese_embedding,Ag,pyridine,Au,substrate,0.07884366810321808
siamese_embedding,Ag,pyridine,Au,chemical label,0.869571328163147
siamese_embedding,Ag,pyridine,Au,substrate,0.081013984978199
siamese_embedding,Ag,pyridine,Au,chemical label,0.8903377652168274
siamese_embedding,Ag,pyridine,Au,substrate,0.04291932284832001
siamese_embedding,Ag,pyridine,Au,chemical label,0.8885220289230347
siamese_embedding,Ag,pyridine,Au,substrate,0.07464583963155746
siamese_embedding,Ag,pyridine,Au,chemical label,0.8897916674613953
siamese_embedding,Ag,pyridine,Au,substrate,0.07311836630105972
siamese_embedding,Ag,pyridine,Au,chemical label,0.8899655342102051
siamese_embedding,Ag,pyridine,Au,substrate,0.07016036659479141
siamese_embedding,Ag,pyridine,Au,chemical label,0.8809005618095398
siamese_embedding,Ag,pyridine,Au,substrate,0.056118421256542206
siamese_embedding,Ag,benzenethiol,Ag,chemical label,0.3726765215396881
siamese_embedding,Ag,benzenethiol,Ag,substrate,0.40990155935287476
siamese_embedding,Ag,benzenethiol,Ag,chemical label,0.32825741171836853
siamese_embedding,Ag,benzenethiol,Ag,substrate,0.4454769790172577
siamese_embedding,Ag,benzenethiol,Ag,chemical label,0.25809964537620544
siamese_embedding,Ag,benzenethiol,Ag,substrate,0.1880023032426834
siamese_embedding,Ag,benzenethiol,Ag,chemical label,0.7632880806922913
siamese_embedding,Ag,benzenethiol,Ag,substrate,0.18560822308063507
siamese_embedding,Ag,benzenethiol,Ag,chemical label,0.394465833902359
siamese_embedding,Ag,benzenethiol,Ag,substrate,0.42975035309791565
siamese_embedding,Ag,benzenethiol,Ag,chemical label,0.42737191915512085
siamese_embedding,Ag,benzenethiol,Ag,substrate,0.4188646376132965
siamese_embedding,Ag,benzenethiol,Ag,chemical label,0.5858727097511292
siamese_embedding,Ag,benzenethiol,Ag,substrate,0.33875328302383423
siamese_embedding,Ag,benzenethiol,Ag,chemical label,0.6410549283027649
siamese_embedding,Ag,benzenethiol,Ag,substrate,0.2993280589580536
siamese_embedding,Ag,benzenethiol,Ag,chemical label,0.23244038224220276
siamese_embedding,Ag,benzenethiol,Ag,substrate,0.46742525696754456
siamese_embedding,Ag,benzenethiol,Ag,chemical label,0.8501476049423218
siamese_embedding,Ag,benzenethiol,Ag,substrate,0.029094142839312553
siamese_embedding,Ag,benzenethiol,Ag,chemical label,0.2601180672645569
siamese_embedding,Ag,benzenethiol,Ag,substrate,0.46030908823013306
siamese_embedding,Ag,benzenethiol,Ag,chemical label,0.5851435661315918
siamese_embedding,Ag,benzenethiol,Ag,substrate,0.3326013684272766
siamese_embedding,Ag,benzenethiol,Ag,chemical label,0.802131712436676
siamese_embedding,Ag,benzenethiol,Ag,substrate,0.13470759987831116
siamese_embedding,Ag,benzenethiol,Ag,chemical label,0.8261340260505676
siamese_embedding,Ag,benzenethiol,Ag,substrate,0.08868218213319778
siamese_embedding,Ag,benzenethiol,Ag,chemical label,0.6441311240196228
siamese_embedding,Ag,benzenethiol,Ag,substrate,0.29411670565605164
siamese_embedding,Ag,benzenethiol,Ag,chemical label,0.8455488085746765
siamese_embedding,Ag,benzenethiol,Ag,substrate,0.04616378992795944
siamese_embedding,Ag,benzenethiol,Ag,chemical label,0.824881374835968
siamese_embedding,Ag,benzenethiol,Ag,substrate,0.09686581045389175
siamese_embedding,Ag,benzenethiol,Ag,chemical label,0.850886344909668
siamese_embedding,Ag,benzenethiol,Ag,substrate,0.015030483715236187
siamese_embedding,Ag,benzenethiol,Ag,chemical label,0.5865005254745483
siamese_embedding,Ag,benzenethiol,Ag,substrate,0.3413722813129425
siamese_embedding,Ag,benzenethiol,Ag,chemical label,0.1934928148984909
siamese_embedding,Ag,benzenethiol,Ag,substrate,0.4739344120025635
siamese_embedding,Ag,benzenethiol,Ag,chemical label,0.5253985524177551
siamese_embedding,Ag,benzenethiol,Ag,substrate,0.37621304392814636
siamese_embedding,Ag,benzenethiol,Ag,chemical label,0.3991102874279022
siamese_embedding,Ag,benzenethiol,Ag,substrate,0.4261673092842102
siamese_embedding,Ag,benzenethiol,Ag,chemical label,0.1777089387178421
siamese_embedding,Ag,benzenethiol,Ag,substrate,0.475786417722702
siamese_embedding,Ag,benzenethiol,Ag,chemical label,0.3423801064491272
siamese_embedding,Ag,benzenethiol,Ag,substrate,0.4389868378639221
siamese_embedding,Ag,benzenethiol,Ag,chemical label,0.6565038561820984
siamese_embedding,Ag,benzenethiol,Ag,substrate,0.2636983096599579
siamese_embedding,Ag,benzenethiol,Au,chemical label,0.8365604281425476
siamese_embedding,Ag,benzenethiol,Au,substrate,-0.04333215206861496
siamese_embedding,Ag,benzenethiol,Au,chemical label,0.8464203476905823
siamese_embedding,Ag,benzenethiol,Au,substrate,-0.03448210284113884
siamese_embedding,Ag,benzenethiol,Au,chemical label,0.8057997226715088
siamese_embedding,Ag,benzenethiol,Au,substrate,-0.07683341950178146
siamese_embedding,Ag,benzenethiol,Au,chemical label,0.8362764716148376
siamese_embedding,Ag,benzenethiol,Au,substrate,-0.09533040970563889
siamese_embedding,Ag,benzenethiol,Au,chemical label,0.5471182465553284
siamese_embedding,Ag,benzenethiol,Au,substrate,-0.300314724445343
siamese_embedding,Ag,benzenethiol,Au,chemical label,0.8076188564300537
siamese_embedding,Ag,benzenethiol,Au,substrate,-0.05700504779815674
siamese_embedding,Ag,benzenethiol,Au,chemical label,0.8214884996414185
siamese_embedding,Ag,benzenethiol,Au,substrate,-0.06243676692247391
siamese_embedding,Ag,benzenethiol,Au,chemical label,0.849402904510498
siamese_embedding,Ag,benzenethiol,Au,substrate,-0.03948991000652313
siamese_embedding,Ag,benzenethiol,Au,chemical label,0.8201063871383667
siamese_embedding,Ag,benzenethiol,Au,substrate,-0.041509125381708145
siamese_embedding,Ag,benzenethiol,Au,chemical label,0.8034179210662842
siamese_embedding,Ag,benzenethiol,Au,substrate,-0.07841148972511292
siamese_embedding,Ag,benzenethiol,Au,chemical label,0.8459422588348389
siamese_embedding,Ag,benzenethiol,Au,substrate,-0.041964828968048096
siamese_embedding,Ag,benzenethiol,Au,chemical label,0.8218932747840881
siamese_embedding,Ag,benzenethiol,Au,substrate,-0.0398201085627079
siamese_embedding,Ag,benzenethiol,Au,chemical label,0.8513879776000977
siamese_embedding,Ag,benzenethiol,Au,substrate,-0.048375919461250305
siamese_embedding,Ag,benzenethiol,Au,chemical label,0.8362022042274475
siamese_embedding,Ag,benzenethiol,Au,substrate,-0.034029483795166016
siamese_embedding,Ag,benzenethiol,Au,chemical label,0.8517923355102539
siamese_embedding,Ag,benzenethiol,Au,substrate,-0.0514579713344574
siamese_embedding,Ag,benzenethiol,Au,chemical label,0.8239019513130188
siamese_embedding,Ag,benzenethiol,Au,substrate,-0.090616874396801
siamese_embedding,Ag,benzenethiol,Au,chemical label,0.6448266506195068
siamese_embedding,Ag,benzenethiol,Au,substrate,-0.3106224834918976
siamese_embedding,Ag,benzenethiol,Au,chemical label,0.7703779935836792
siamese_embedding,Ag,benzenethiol,Au,substrate,-0.09452757239341736
siamese_embedding,Ag,benzenethiol,Au,chemical label,0.8029781579971313
siamese_embedding,Ag,benzenethiol,Au,substrate,-0.15154121816158295
siamese_embedding,Ag,benzenethiol,Au,chemical label,0.8282434344291687
siamese_embedding,Ag,benzenethiol,Au,substrate,-0.11439523100852966
siamese_embedding,Ag,benzenethiol,Au,chemical label,0.8472152948379517
siamese_embedding,Ag,benzenethiol,Au,substrate,-0.04969044402241707
siamese_embedding,Ag,benzenethiol,Au,chemical label,0.8103282451629639
siamese_embedding,Ag,benzenethiol,Au,substrate,-0.04641828313469887
siamese_embedding,Ag,benzenethiol,Au,chemical label,0.8505470156669617
siamese_embedding,Ag,benzenethiol,Au,substrate,-0.03974407911300659
siamese_embedding,Ag,benzenethiol,Au,chemical label,0.8390437364578247
siamese_embedding,Ag,benzenethiol,Au,substrate,-0.032811082899570465
siamese_embedding,Ag,benzenethiol,Au,chemical label,0.8367352485656738
siamese_embedding,Ag,benzenethiol,Au,substrate,-0.07787080109119415
derivative_input,Au,4np,pSERS,chemical label,0.2934849262237549
derivative_input,Au,4np,pSERS,substrate,0.14904369413852692
derivative_input,Au,4np,pSERS,chemical label,0.2881612181663513
derivative_input,Au,4np,pSERS,substrate,0.13521374762058258
derivative_input,Au,4np,pSERS,chemical label,0.286501407623291
derivative_input,Au,4np,pSERS,substrate,0.0997379720211029
derivative_input,Au,4np,pSERS,chemical label,0.2592542767524719
derivative_input,Au,4np,pSERS,substrate,0.03672743961215019
derivative_input,Au,4np,pSERS,chemical label,0.315209299325943
derivative_input,Au,4np,pSERS,substrate,0.07770989090204239
derivative_input,Au,4np,pSERS,chemical label,0.2922121584415436
derivative_input,Au,4np,pSERS,substrate,0.1537448763847351
derivative_input,Au,4np,pSERS,chemical label,0.3051917254924774
derivative_input,Au,4np,pSERS,substrate,0.11125733703374863
derivative_input,Au,4np,pSERS,chemical label,0.28334370255470276
derivative_input,Au,4np,pSERS,substrate,0.14016041159629822
derivative_input,Au,4np,pSERS,chemical label,0.25941285490989685
derivative_input,Au,4np,pSERS,substrate,0.09907491505146027
derivative_input,Au,4np,pSERS,chemical label,0.29984599351882935
derivative_input,Au,4np,pSERS,substrate,0.10071864724159241
derivative_input,Au,4np,pSERS,chemical label,0.2911671996116638
derivative_input,Au,4np,pSERS,substrate,0.12054891139268875
derivative_input,Au,4np,pSERS,chemical label,0.2870000898838043
derivative_input,Au,4np,pSERS,substrate,0.13797450065612793
derivative_input,Au,4np,pSERS,chemical label,0.28030145168304443
derivative_input,Au,4np,pSERS,substrate,0.08120676130056381
derivative_input,Au,4np,pSERS,chemical label,0.13162384927272797
derivative_input,Au,4np,pSERS,substrate,0.008304418995976448
derivative_input,Au,4np,pSERS,chemical label,0.3080463707447052
