candidate_order,candidate_id,representation,model_family,parameters_json,subset,outer_fold,inner_validation_fold,seed,n_train,n_validation,n_train_groups,n_validation_groups,status,error,n_test,n_supported,n_unsupported,balanced_accuracy,macro_f1,accuracy,negative_log_likelihood,brier_multiclass,expected_calibration_error_10
0,arpls_minmax__random_forest__5868a78bb4,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",quality_pass,3,4,367736407,302,97,41,16,pass,,97,97,0,0.5955736809774077,0.5958427815570673,0.6701030927835051,0.8472769386152383,0.40284238258889604,0.1354639175264038
1,arpls_minmax__random_forest__be46512902,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",quality_pass,3,4,2034487537,302,97,41,16,pass,,97,97,0,0.613496234614247,0.6096239164562146,0.6907216494845361,0.8487226646644948,0.4022726231387651,0.06821305841990857
2,arpls_minmax__random_forest__c12c070c12,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",quality_pass,3,4,1864732168,302,97,41,16,pass,,97,97,0,0.5958978909289468,0.5931086109657538,0.6701030927835051,0.8570751576891346,0.408473366967058,0.0902810117426793
3,arpls_minmax__random_forest__d66d6f3f62,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",quality_pass,3,4,1062252294,302,97,41,16,pass,,97,97,0,0.5972743612495165,0.5920929252799033,0.6701030927835051,0.839974217317144,0.39647974055494317,0.11962649281682977
4,arpls_minmax__random_forest__7d1eec8702,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4}",quality_pass,3,4,363170910,302,97,41,16,pass,,97,97,0,0.6192523832275386,0.611728808825583,0.6907216494845361,0.881470940093499,0.4107709550775215,0.10438226706922797
5,arpls_minmax__random_forest__262ae29fb1,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4}",quality_pass,3,4,1966010271,302,97,41,16,pass,,97,97,0,0.614150342411212,0.6013941217512647,0.6804123711340206,0.8812599851976398,0.4127747871386727,0.10389048576549081
6,arpls_minmax__random_forest__1b62c926f1,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",quality_pass,3,4,2072723420,302,97,41,16,pass,,97,97,0,0.5904716401610812,0.5891224717311674,0.6597938144329897,0.8458471801571565,0.4051769947988685,0.09568510167963512
7,arpls_minmax__random_forest__f5b750ad51,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",quality_pass,3,4,303374319,302,97,41,16,pass,,97,97,0,0.5930880713489409,0.5905971987378092,0.6701030927835051,0.841313771570689,0.40153386316076944,0.10108137793839368
8,arpls_minmax__random_forest__03e2055c66,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",quality_pass,3,4,2083633787,302,97,41,16,pass,,97,97,0,0.6074784428821696,0.603287047750008,0.6804123711340206,0.852638794048197,0.4062469457147661,0.07701002774232953
9,arpls_minmax__random_forest__ce99612d47,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",quality_pass,3,4,1450033225,302,97,41,16,pass,,97,97,0,0.6100948740700293,0.6070528708402463,0.6907216494845361,0.844926766199914,0.4025850228982762,0.08418669879489266
10,arpls_minmax__random_forest__414685bc7e,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4}",quality_pass,3,4,394641209,302,97,41,16,pass,,97,97,0,0.603161331422201,0.598969959860943,0.6804123711340206,0.8795655051310388,0.415643181153677,0.08218591129037257
11,arpls_minmax__random_forest__ba1024e1bd,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4}",quality_pass,3,4,1330932821,302,97,41,16,pass,,97,97,0,0.6311571451323005,0.6207084006623178,0.7010309278350515,0.8872770826645343,0.41649719079233627,0.10374671181517546
12,arpls_minmax__random_forest__5a9b8650f2,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 1}",quality_pass,3,4,1431694296,302,97,41,16,pass,,97,97,0,0.636259185948627,0.6334862974614527,0.711340206185567,0.8557764635937688,0.4018989690722927,0.09759450171905351
