candidate_order,candidate_id,representation,model_family,parameters_json,subset,outer_fold,inner_validation_fold,seed,n_train,n_validation,n_train_groups,n_validation_groups,status,error,n_test,n_supported,n_unsupported,balanced_accuracy,macro_f1,accuracy,negative_log_likelihood,brier_multiclass,expected_calibration_error_10
0,arpls_minmax__random_forest__5868a78bb4,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",quality_pass,1,3,1866562675,295,101,45,12,pass,,101,101,0,0.619387922019501,0.5999558504501713,0.6831683168316832,0.9462876166499344,0.4138215621562216,0.09557755775555975
1,arpls_minmax__random_forest__be46512902,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",quality_pass,1,3,1166597782,295,101,45,12,pass,,101,101,0,0.6482479508795299,0.6298925367248349,0.7029702970297029,0.9656499578655169,0.4173069306931053,0.04264026402706779
2,arpls_minmax__random_forest__c12c070c12,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",quality_pass,1,3,671204934,295,101,45,12,pass,,101,101,0,0.6471656997972787,0.6377794752840423,0.7029702970297029,0.9247115239763253,0.4147794133921219,0.05991029343119914
3,arpls_minmax__random_forest__d66d6f3f62,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",quality_pass,1,3,1471694322,295,101,45,12,pass,,101,101,0,0.6482479508795299,0.6320694074731342,0.7029702970297029,0.9462350090559549,0.4202441206473173,0.09436326533050197
4,arpls_minmax__random_forest__7d1eec8702,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4}",quality_pass,1,3,457215809,295,101,45,12,pass,,101,101,0,0.623356175987755,0.602873010246282,0.6831683168316832,0.9263161241438029,0.4159125661872539,0.08042329097510945
5,arpls_minmax__random_forest__262ae29fb1,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4}",quality_pass,1,3,1034558061,295,101,45,12,pass,,101,101,0,0.6268193794509586,0.6042638237011638,0.6831683168316832,0.9348925686995337,0.4221627614051657,0.1476382929323557
6,arpls_minmax__random_forest__1b62c926f1,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",quality_pass,1,3,800424960,295,101,45,12,pass,,101,101,0,0.620470173101752,0.5926744916120529,0.6831683168316832,0.9682938901511017,0.41597144441123474,0.05683896791068313
7,arpls_minmax__random_forest__f5b750ad51,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",quality_pass,1,3,1296157873,295,101,45,12,pass,,101,101,0,0.6352609378925168,0.6199500982109677,0.693069306930693,0.9681560290120905,0.4176652484387399,0.10915378384765193
8,arpls_minmax__random_forest__03e2055c66,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",quality_pass,1,3,989917826,295,101,45,12,pass,,101,101,0,0.636343188974768,0.6129888242416565,0.693069306930693,0.9380288947491958,0.41702512212249265,0.05921594836672726
9,arpls_minmax__random_forest__ce99612d47,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",quality_pass,1,3,1371456503,295,101,45,12,pass,,101,101,0,0.610369163000742,0.5910466535439763,0.6732673267326733,0.9321189425423717,0.4194509439660627,0.06354814894885698
10,arpls_minmax__random_forest__414685bc7e,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4}",quality_pass,1,3,1779181254,295,101,45,12,pass,,101,101,0,0.6352609378925168,0.6218653258404812,0.693069306930693,0.9336858574948046,0.4201352646044009,0.08285214321790488
11,arpls_minmax__random_forest__ba1024e1bd,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4}",quality_pass,1,3,1266580634,295,101,45,12,pass,,101,101,0,0.6257371283687073,0.6112026862026863,0.6831683168316832,0.9410531330321197,0.42548376552881156,0.09266550220792985
12,arpls_minmax__random_forest__5a9b8650f2,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 1}",quality_pass,1,3,1045344780,295,101,45,12,pass,,101,101,0,0.6482479508795299,0.6323721746763222,0.7029702970297029,0.9420131840938829,0.41807106710670794,0.08382838283742464
