candidate_order,candidate_id,representation,model_family,parameters_json,subset,outer_fold,inner_validation_fold,seed,n_train,n_validation,n_train_groups,n_validation_groups,status,error,n_test,n_supported,n_unsupported,balanced_accuracy,macro_f1,accuracy,negative_log_likelihood,brier_multiclass,expected_calibration_error_10
0,arpls_minmax__random_forest__5868a78bb4,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",quality_pass,4,1,527880466,299,104,41,12,pass,,104,104,0,0.6083554127032389,0.5988421580184963,0.6442307692307693,1.567551841189533,0.5130952991452987,0.08554487179447778
1,arpls_minmax__random_forest__be46512902,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",quality_pass,4,1,77594603,299,104,41,12,pass,,104,104,0,0.6180172484520312,0.6059523321523732,0.6442307692307693,1.127238710721086,0.5066029914529957,0.12772435897410256
2,arpls_minmax__random_forest__c12c070c12,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",quality_pass,4,1,1687937634,299,104,41,12,pass,,104,104,0,0.5959330524547916,0.5876131494210638,0.625,1.1340877198945332,0.5140851441729514,0.0775110435062481
3,arpls_minmax__random_forest__d66d6f3f62,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",quality_pass,4,1,2100803281,299,104,41,12,pass,,104,104,0,0.6118060683278076,0.601382610693945,0.6346153846153846,1.1387378988573014,0.5124694835979258,0.1101224114026143
4,arpls_minmax__random_forest__7d1eec8702,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4}",quality_pass,4,1,567340896,299,104,41,12,pass,,104,104,0,0.576734859343555,0.5693737157151791,0.6057692307692307,1.1335470812101478,0.5198207112412151,0.10019479365024253
5,arpls_minmax__random_forest__262ae29fb1,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4}",quality_pass,4,1,212407773,299,104,41,12,pass,,104,104,0,0.6038695603912997,0.5950621224099396,0.625,1.1587484731381168,0.5282872941765645,0.09576192810211864
6,arpls_minmax__random_forest__1b62c926f1,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",quality_pass,4,1,361897401,299,104,41,12,pass,,104,104,0,0.6021442325790153,0.5927411429688154,0.6346153846153846,1.118020088739768,0.5153985849396693,0.10392429218414734
7,arpls_minmax__random_forest__f5b750ad51,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",quality_pass,4,1,1215032706,299,104,41,12,pass,,104,104,0,0.6180172484520312,0.6059335992461501,0.6442307692307693,1.0997236423189451,0.5065922586041273,0.11223015754613852
8,arpls_minmax__random_forest__03e2055c66,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",quality_pass,4,1,1036871239,299,104,41,12,pass,,104,104,0,0.6021442325790153,0.5940315111245343,0.6346153846153846,1.0993425840016453,0.5065930894797319,0.059991326553220405
9,arpls_minmax__random_forest__ce99612d47,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",quality_pass,4,1,2039695609,299,104,41,12,pass,,104,104,0,0.6180172484520312,0.6074018698388447,0.6442307692307693,1.1369913513486951,0.5166282218984755,0.09213702650828187
10,arpls_minmax__random_forest__414685bc7e,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4}",quality_pass,4,1,1180877783,299,104,41,12,pass,,104,104,0,0.576734859343555,0.5702357993679604,0.6057692307692307,1.1358865706357386,0.522526592503352,0.08341481055275396
11,arpls_minmax__random_forest__ba1024e1bd,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4}",quality_pass,4,1,800025820,299,104,41,12,pass,,104,104,0,0.597658380267076,0.5889933534389366,0.6153846153846154,1.1396697900776356,0.5195291512907133,0.060200741643249595
12,arpls_minmax__random_forest__5a9b8650f2,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 1}",quality_pass,4,1,1668488664,299,104,41,12,pass,,104,104,0,0.5829460394677787,0.5748992900929774,0.6153846153846154,1.5601469219154707,0.518350854700723,0.07932692307587436
13,arpls_minmax__random_forest__83f0bbfd71,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 1}",quality_pass,4,1,1705345478,299,104,41,12,pass,,104,104,0,0.6259537563885391,0.616734693877551,0.6538461538461539,1.1030253518106958,0.5006762820513475,0.06144230769142807
14,arpls_minmax__random_forest__3a58587681,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 2}",quality_pass,4,1,1535534115,299,104,41,12,pass,,104,104,0,0.5829460394677787,0.5748781347777044,0.6153846153846154,1.5641541393501392,0.5172774752199074,0.08018988051152223
15,arpls_minmax__random_forest__baf457a363,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 2}",quality_pass,4,1,1922393457,299,104,41,12,pass,,104,104,0,0.6180172484520312,0.6066689824488554,0.6442307692307693,1.1404074916181055,0.5052078142222436,0.09483080272421998
16,arpls_minmax__random_forest__0c28cc6c96,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 4}",quality_pass,4,1,1354592233,299,104,41,12,pass,,104,104,0,0.5897218723305679,0.5823712737127371,0.6153846153846154,1.161802501209634,0.5272837038487475,0.1011219347824864
17,arpls_minmax__random_forest__b14279f757,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 4}",quality_pass,4,1,919917029,299,104,41,12,pass,,104,104,0,0.597658380267076,0.5894441028443899,0.6153846153846154,1.1360490472343687,0.5154907194672396,0.10656992580674798
18,arpls_minmax__random_forest__5e308670e9,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": 0.1, ""min_samples_leaf"": 1}",quality_pass,4,1,2014732840,299,104,41,12,pass,,104,104,0,0.6021442325790153,0.5936324085659634,0.6346153846153846,1.3435206661317702,0.5117655946276412,0.05198729270702193
19,arpls_minmax__random_forest__ba463fb0d7,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": 0.1, ""min_samples_leaf"": 1}",quality_pass,4,1,45769398,299,104,41,12,pass,,104,104,0,0.6180172484520312,0.6059523321523732,0.6442307692307693,1.0701111147111064,0.4984092528081983,0.052300747724925954
20,arpls_minmax__random_forest__20f5c6f432,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": 0.1, ""min_samples_leaf"": 2}",quality_pass,4,1,991388231,299,104,41,12,pass,,104,104,0,0.5648300974387931,0.551429163631626,0.5961538461538461,1.350093121978316,0.5200371847508676,0.07545483801265612
21,arpls_minmax__random_forest__c739cc8caf,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": 0.1, ""min_samples_leaf"": 2}",quality_pass,4,1,823811446,299,104,41,12,pass,,104,104,0,0.6180172484520312,0.6059858339251754,0.6442307692307693,1.372096733530825,0.5105700418267636,0.077561872741486
