candidate_order,candidate_id,representation,model_family,parameters_json,subset,outer_fold,inner_validation_fold,seed,n_train,n_validation,n_train_groups,n_validation_groups,status,error,n_test,n_supported,n_unsupported,balanced_accuracy,macro_f1,accuracy,negative_log_likelihood,brier_multiclass,expected_calibration_error_10
0,arpls_minmax__random_forest__5868a78bb4,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",quality_pass,1,2,2126365144,301,95,42,15,pass,,95,95,0,0.7773628028286413,0.7355339103134043,0.7473684210526316,1.197736942130404,0.4169244444445433,0.15463157894784532
1,arpls_minmax__random_forest__be46512902,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",quality_pass,1,2,702741349,301,95,42,15,pass,,95,95,0,0.7769957785485736,0.7275287540095903,0.7368421052631579,0.9382150103247662,0.4176795321638533,0.14649122807066345
2,arpls_minmax__random_forest__c12c070c12,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",quality_pass,1,2,2099393761,301,95,42,15,pass,,95,95,0,0.7640087655615606,0.707573117003262,0.7263157894736842,0.9472632839691133,0.41845067896346916,0.1436784459216561
3,arpls_minmax__random_forest__d66d6f3f62,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",quality_pass,1,2,1744082530,301,95,42,15,pass,,95,95,0,0.7640087655615606,0.7126751578195885,0.7263157894736842,0.9608984789045515,0.4228411591733217,0.1609665916593325
4,arpls_minmax__random_forest__7d1eec8702,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4}",quality_pass,1,2,747635747,301,95,42,15,pass,,95,95,0,0.7625348426590663,0.6940296951941569,0.7052631578947368,1.023935365198187,0.446734006515566,0.17556415865303493
5,arpls_minmax__random_forest__262ae29fb1,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4}",quality_pass,1,2,430763811,301,95,42,15,pass,,95,95,0,0.7568659084187035,0.706955587112894,0.7157894736842105,1.0142932016047925,0.4426366740114926,0.16151640612553725
6,arpls_minmax__random_forest__1b62c926f1,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",quality_pass,1,2,1177915921,301,95,42,15,pass,,95,95,0,0.780939384976652,0.7418367346938776,0.7473684210526316,1.1815494742948056,0.4154628131796244,0.15610462448265205
7,arpls_minmax__random_forest__f5b750ad51,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",quality_pass,1,2,2083798572,301,95,42,15,pass,,95,95,0,0.7894181387970208,0.7510782130383459,0.7578947368421053,0.9421060863088986,0.41186380206466067,0.1699790468880369
8,arpls_minmax__random_forest__03e2055c66,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",quality_pass,1,2,145385568,301,95,42,15,pass,,95,95,0,0.7737965278337949,0.7403120461064568,0.7368421052631579,0.9586409534865037,0.41769398097847305,0.1525752720494637
9,arpls_minmax__random_forest__ce99612d47,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",quality_pass,1,2,1871053969,301,95,42,15,pass,,95,95,0,0.7710135964794349,0.7286748054321637,0.7368421052631579,0.9506377574283043,0.4170746455023147,0.16088967795859604
10,arpls_minmax__random_forest__414685bc7e,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4}",quality_pass,1,2,1377819304,301,95,42,15,pass,,95,95,0,0.7913948715190952,0.731020212963234,0.7368421052631579,1.000505308720634,0.43784323225962574,0.1735257634271317
11,arpls_minmax__random_forest__ba1024e1bd,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4}",quality_pass,1,2,1360423469,301,95,42,15,pass,,95,95,0,0.750090075555914,0.6997048819527812,0.7157894736842105,1.0030207888068816,0.44149779905709174,0.15286246476806284
12,arpls_minmax__random_forest__5a9b8650f2,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 1}",quality_pass,1,2,474472095,301,95,42,15,pass,,95,95,0,0.7685170247282048,0.7150560130855698,0.7263157894736842,1.3926309540888147,0.40561356725154957,0.129017543860404
13,arpls_minmax__random_forest__83f0bbfd71,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 1}",quality_pass,1,2,262947199,301,95,42,15,pass,,95,95,0,0.7637304724261247,0.7239432525146812,0.7263157894736842,0.9283731814396909,0.4099281871346338,0.15249122807095217
14,arpls_minmax__random_forest__3a58587681,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 2}",quality_pass,1,2,670868051,301,95,42,15,pass,,95,95,0,0.7875399962356485,0.7298245614035087,0.7368421052631579,0.9536894645033481,0.4127763349613136,0.132882678007114
15,arpls_minmax__random_forest__baf457a363,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 2}",quality_pass,1,2,1006977023,301,95,42,15,pass,,95,95,0,0.7657340933738449,0.7153838544490628,0.7263157894736842,0.943039732862476,0.4198301452358275,0.1314220405865539
16,arpls_minmax__random_forest__0c28cc6c96,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 4}",quality_pass,1,2,1678126416,301,95,42,15,pass,,95,95,0,0.7923265485377288,0.7304552590266876,0.7368421052631579,1.003279793753451,0.4298651522645008,0.15144418878266347
17,arpls_minmax__random_forest__b14279f757,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 4}",quality_pass,1,2,405241766,301,95,42,15,pass,,95,95,0,0.7617411918654154,0.7096185585916011,0.7263157894736842,0.9949617843465992,0.4368734854559639,0.17789840205600532
18,arpls_minmax__random_forest__5e308670e9,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": 0.1, ""min_samples_leaf"": 1}",quality_pass,1,2,1657638003,301,95,42,15,pass,,95,95,0,0.765455800238409,0.7218843007879553,0.7263157894736842,1.3888208512836704,0.4014306498347718,0.10450835895532419
19,arpls_minmax__random_forest__ba463fb0d7,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": 0.1, ""min_samples_leaf"": 1}",quality_pass,1,2,676251511,301,95,42,15,pass,,95,95,0,0.7711516227044177,0.722842821339062,0.7368421052631579,1.1557305594021219,0.4086943653495633,0.11852774378391528
20,arpls_minmax__random_forest__20f5c6f432,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": 0.1, ""min_samples_leaf"": 2}",quality_pass,1,2,1272038674,301,95,42,15,pass,,95,95,0,0.7926935728177964,0.7290890494906632,0.7473684210526316,0.9542495127587334,0.4136179446712962,0.1553274679321052
21,arpls_minmax__random_forest__c739cc8caf,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": 0.1, ""min_samples_leaf"": 2}",quality_pass,1,2,971238765,301,95,42,15,pass,,95,95,0,0.7555300117411919,0.706623702112424,0.7157894736842105,0.9723668765550726,0.4263445720167266,0.11664839106314544
