candidate_order,candidate_id,representation,model_family,parameters_json,subset,outer_fold,inner_validation_fold,seed,n_train,n_validation,n_train_groups,n_validation_groups,status,error,n_test,n_supported,n_unsupported,balanced_accuracy,macro_f1,accuracy,negative_log_likelihood,brier_multiclass,expected_calibration_error_10
0,arpls_minmax__random_forest__5868a78bb4,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",quality_pass,4,0,978098718,300,103,39,14,pass,,103,103,0,0.7496882086167801,0.7210347825468837,0.7378640776699029,1.0510057886903004,0.38473117583605454,0.13653721682838801
1,arpls_minmax__random_forest__be46512902,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",quality_pass,4,0,1761792140,300,103,39,14,pass,,103,103,0,0.7407596371882087,0.7117470656494927,0.7281553398058253,0.8621985395324858,0.39540388349521144,0.136925566343649
2,arpls_minmax__random_forest__c12c070c12,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",quality_pass,4,0,1769367739,300,103,39,14,pass,,103,103,0,0.7589002267573697,0.7396358880627115,0.7475728155339806,1.0592374540957077,0.3846205548745635,0.13922140356344864
3,arpls_minmax__random_forest__d66d6f3f62,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",quality_pass,4,0,2114853697,300,103,39,14,pass,,103,103,0,0.7486961451247166,0.7306328665642571,0.7378640776699029,0.8855149858994276,0.40513373519458273,0.132157578348164
4,arpls_minmax__random_forest__7d1eec8702,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4}",quality_pass,4,0,1216687055,300,103,39,14,pass,,103,103,0,0.7696145124716554,0.7403293135435993,0.7475728155339806,0.8944763374126301,0.3971617217333091,0.1557227959794833
5,arpls_minmax__random_forest__262ae29fb1,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4}",quality_pass,4,0,774706511,300,103,39,14,pass,,103,103,0,0.7884637188208617,0.7805751651101499,0.7669902912621359,0.8896515114889519,0.4059512824001086,0.1810030733406261
6,arpls_minmax__random_forest__1b62c926f1,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",quality_pass,4,0,1182037072,300,103,39,14,pass,,103,103,0,0.7305555555555555,0.7026808372251722,0.7184466019417476,1.0368156454964024,0.38261082994267204,0.1287712991132082
7,arpls_minmax__random_forest__f5b750ad51,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",quality_pass,4,0,884445068,300,103,39,14,pass,,103,103,0,0.7486961451247166,0.7297962207954221,0.7378640776699029,1.0651602106615068,0.3936354525030263,0.1663258031952391
8,arpls_minmax__random_forest__03e2055c66,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",quality_pass,4,0,1767748813,300,103,39,14,pass,,103,103,0,0.7645691609977325,0.7466021936465286,0.7572815533980582,1.0440045507083704,0.38147741723901285,0.16092181324287078
9,arpls_minmax__random_forest__ce99612d47,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",quality_pass,4,0,62701897,300,103,39,14,pass,,103,103,0,0.7529478458049886,0.7477793099935088,0.7378640776699029,0.8762588014128185,0.3967663577737343,0.15957232148717615
