candidate_order,candidate_id,representation,model_family,parameters_json,subset,outer_fold,inner_validation_fold,seed,n_train,n_validation,n_train_groups,n_validation_groups,status,error,n_test,n_supported,n_unsupported,balanced_accuracy,macro_f1,accuracy,negative_log_likelihood,brier_multiclass,expected_calibration_error_10
0,arpls_minmax__random_forest__5868a78bb4,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",quality_pass,0,1,2115630596,293,104,43,12,pass,,104,104,0,0.6241222545570372,0.6149382293113422,0.6538461538461539,1.6444626779597074,0.5366282051280077,0.10208333333261854
1,arpls_minmax__random_forest__be46512902,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",quality_pass,0,1,840171667,293,104,43,12,pass,,104,104,0,0.6303334346812608,0.6211160492765376,0.6634615384615384,1.6101181705171344,0.5334420940168596,0.1303205128201765
2,arpls_minmax__random_forest__c12c070c12,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",quality_pass,0,1,769284556,293,104,43,12,pass,,104,104,0,0.6099745664963055,0.601274567476658,0.6346153846153846,1.4321649523471272,0.5390158409517964,0.1261969991912023
3,arpls_minmax__random_forest__d66d6f3f62,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",quality_pass,0,1,1221043362,293,104,43,12,pass,,104,104,0,0.5989855555072946,0.5929912541513279,0.625,1.4133484134263579,0.5378576940592524,0.1029773382920865
4,arpls_minmax__random_forest__7d1eec8702,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4}",quality_pass,0,1,2002305768,293,104,43,12,pass,,104,104,0,0.592774375383071,0.5876640367388896,0.6153846153846154,1.4481414893370317,0.5440872647269195,0.10234224021401918
5,arpls_minmax__random_forest__262ae29fb1,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4}",quality_pass,0,1,439083370,293,104,43,12,pass,,104,104,0,0.592774375383071,0.5879910771896836,0.6153846153846154,1.2027101176391928,0.5419565907355121,0.12504756154938093
6,arpls_minmax__random_forest__1b62c926f1,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",quality_pass,0,1,1736596117,293,104,43,12,pass,,104,104,0,0.6069220634438025,0.5997939752397634,0.6346153846153846,1.4059340044382969,0.5329735567875441,0.1069686118946078
7,arpls_minmax__random_forest__f5b750ad51,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",quality_pass,0,1,1587460857,293,104,43,12,pass,,104,104,0,0.6179110744328137,0.6086520012087716,0.6442307692307693,1.6060754169857892,0.5316749589724175,0.09581281427676142
8,arpls_minmax__random_forest__03e2055c66,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",quality_pass,0,1,1039820047,293,104,43,12,pass,,104,104,0,0.6161857466205293,0.6075607955792287,0.6442307692307693,1.6695902267419358,0.5362716226509217,0.10584260791355089
9,arpls_minmax__random_forest__ce99612d47,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",quality_pass,0,1,1089517236,293,104,43,12,pass,,104,104,0,0.5989855555072946,0.592333295425365,0.625,1.424279054461135,0.5367087558863595,0.10213711944113844
10,arpls_minmax__random_forest__414685bc7e,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4}",quality_pass,0,1,86454733,293,104,43,12,pass,,104,104,0,0.58178536439406,0.5778118199901211,0.6057692307692307,1.2607369685700942,0.5470719344606789,0.14165862257630177
11,arpls_minmax__random_forest__ba1024e1bd,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4}",quality_pass,0,1,678667312,293,104,43,12,pass,,104,104,0,0.592774375383071,0.582973211457532,0.6153846153846154,1.1859053818110916,0.5433818185666132,0.08576527320232824
12,arpls_minmax__random_forest__5a9b8650f2,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 1}",quality_pass,0,1,620681524,293,104,43,12,pass,,104,104,0,0.5625871712828234,0.5511039450318388,0.5865384615384616,2.064404411683206,0.5346972222217832,0.1056089743583033
13,arpls_minmax__random_forest__83f0bbfd71,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 1}",quality_pass,0,1,325743480,293,104,43,12,pass,,104,104,0,0.6131332435680262,0.604921968787515,0.6442307692307693,1.3867468826588494,0.530143162392955,0.11932692307639908
14,arpls_minmax__random_forest__3a58587681,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 2}",quality_pass,0,1,452348657,293,104,43,12,pass,,104,104,0,0.5835106922063444,0.5714466837391617,0.6057692307692307,2.0594144700587305,0.5387115416674677,0.09068894120652797
