candidate_order,candidate_id,representation,model_family,parameters_json,subset,outer_fold,inner_validation_fold,seed,n_train,n_validation,n_train_groups,n_validation_groups,status,error,n_test,n_supported,n_unsupported,balanced_accuracy,macro_f1,accuracy,negative_log_likelihood,brier_multiclass,expected_calibration_error_10
0,arpls_minmax__random_forest__5868a78bb4,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",quality_pass,1,4,747077683,299,97,41,16,pass,,97,97,0,0.7352228516824791,0.7519457763990985,0.7731958762886598,0.7001721805965223,0.30524398625443266,0.15271477663300206
1,arpls_minmax__random_forest__be46512902,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",quality_pass,1,4,1273853529,299,97,41,16,pass,,97,97,0,0.757331695219894,0.771419837193865,0.7938144329896907,0.7177217098433087,0.31603482245141507,0.16223367697646593
2,arpls_minmax__random_forest__c12c070c12,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",quality_pass,1,4,1890231279,299,97,41,16,pass,,97,97,0,0.756415944304143,0.7636465069529026,0.7938144329896907,0.9532433081020563,0.3142555313206846,0.16506701210371483
3,arpls_minmax__random_forest__d66d6f3f62,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",quality_pass,1,4,257060569,299,97,41,16,pass,,97,97,0,0.798932951106864,0.799870982875909,0.8247422680412371,0.7258237174850442,0.320059466017171,0.1987955201536405
4,arpls_minmax__random_forest__7d1eec8702,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4}",quality_pass,1,4,2145847410,299,97,41,16,pass,,97,97,0,0.7428105021272724,0.7484426939101168,0.7835051546391752,0.7626031797248904,0.33052553315897837,0.1761804346158417
5,arpls_minmax__random_forest__262ae29fb1,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4}",quality_pass,1,4,1400368578,299,97,41,16,pass,,97,97,0,0.7723136077173344,0.7627557627557628,0.7938144329896907,0.7644023565141157,0.33576936279044367,0.18488295346678923
6,arpls_minmax__random_forest__1b62c926f1,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",quality_pass,1,4,547792819,299,97,41,16,pass,,97,97,0,0.7420255727709144,0.7490636219805069,0.7835051546391752,0.7262018443556375,0.3149229212845989,0.1587165237006575
7,arpls_minmax__random_forest__f5b750ad51,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",quality_pass,1,4,44560532,299,97,41,16,pass,,97,97,0,0.7511205150956703,0.7603240874302152,0.7835051546391752,0.726286274921026,0.3163584702566815,0.1628481413259071
8,arpls_minmax__random_forest__03e2055c66,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",quality_pass,1,4,1073518820,299,97,41,16,pass,,97,97,0,0.7468034036357017,0.7501819292041693,0.7835051546391752,0.7266407074530131,0.3148759296142482,0.1638211190686229
9,arpls_minmax__random_forest__ce99612d47,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",quality_pass,1,4,285111732,299,97,41,16,pass,,97,97,0,0.7853275089299933,0.7876801919695106,0.8247422680412371,0.7127667720673815,0.3182819626215921,0.20348519647361304
