candidate_order,candidate_id,representation,model_family,parameters_json,subset,outer_fold,inner_validation_fold,seed,n_train,n_validation,n_train_groups,n_validation_groups,status,error,n_test,n_supported,n_unsupported,balanced_accuracy,macro_f1,accuracy,negative_log_likelihood,brier_multiclass,expected_calibration_error_10
0,arpls_minmax__random_forest__5868a78bb4,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",quality_pass,0,2,336112803,302,95,40,15,pass,,95,95,0,0.7375422369211189,0.6864160591955197,0.7157894736842105,1.1911184572418418,0.4287974269006585,0.15364912280748597
1,arpls_minmax__random_forest__be46512902,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",quality_pass,0,2,562023643,302,95,40,15,pass,,95,95,0,0.7675629408548662,0.7181331707647498,0.7368421052631579,1.1959136720419081,0.4331906432748852,0.20708771929856457
2,arpls_minmax__random_forest__c12c070c12,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",quality_pass,0,2,2064907935,302,95,40,15,pass,,95,95,0,0.7199438932358186,0.6721094917239928,0.7157894736842105,0.95965470319865,0.4304342890563596,0.17002794834324517
3,arpls_minmax__random_forest__d66d6f3f62,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",quality_pass,0,2,584820147,302,95,40,15,pass,,95,95,0,0.7422794941428482,0.6864779533952466,0.7052631578947368,0.9931460951733564,0.44626605967246136,0.1529046332043347
4,arpls_minmax__random_forest__7d1eec8702,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4}",quality_pass,0,2,971859579,302,95,40,15,pass,,95,95,0,0.713732713111595,0.6635752923193204,0.7052631578947368,0.9950738941471322,0.4450964782752756,0.17058489748879785
5,arpls_minmax__random_forest__262ae29fb1,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4}",quality_pass,0,2,2122411179,302,95,40,15,pass,,95,95,0,0.7930977924766746,0.7273597534722026,0.7473684210526316,1.0180065057082877,0.45816697356447533,0.21342341437443482
6,arpls_minmax__random_forest__1b62c926f1,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",quality_pass,0,2,639012284,302,95,40,15,pass,,95,95,0,0.7199438932358186,0.6713455497835804,0.7157894736842105,0.9244143570588765,0.41799079593019667,0.16990995195717928
7,arpls_minmax__random_forest__f5b750ad51,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",quality_pass,0,2,2098256434,302,95,40,15,pass,,95,95,0,0.7539574986779956,0.707452185083764,0.7368421052631579,0.9565185815476998,0.4295899826068242,0.19531975793463352
8,arpls_minmax__random_forest__03e2055c66,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",quality_pass,0,2,1602980215,302,95,40,15,pass,,95,95,0,0.7437534170453425,0.69139351913014,0.7263157894736842,0.9598170098386347,0.4287425145806481,0.1656395458997679
9,arpls_minmax__random_forest__ce99612d47,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",quality_pass,0,2,788346774,302,95,40,15,pass,,95,95,0,0.7596264329183583,0.7112038675119171,0.7263157894736842,0.9903746557352661,0.4431129375037609,0.17686805583913814
