candidate_order,candidate_id,representation,model_family,parameters_json,subset,outer_fold,inner_validation_fold,seed,n_train,n_validation,n_train_groups,n_validation_groups,status,error,n_test,n_supported,n_unsupported,balanced_accuracy,macro_f1,accuracy,negative_log_likelihood,brier_multiclass,expected_calibration_error_10
0,arpls_minmax__random_forest__5868a78bb4,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",quality_pass,4,3,911986009,302,101,41,12,pass,,101,101,0,0.6268193794509586,0.6080431854384544,0.6831683168316832,1.284981057864722,0.44589416941698845,0.07280528052825129
1,arpls_minmax__random_forest__be46512902,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",quality_pass,4,3,226717349,302,101,41,12,pass,,101,101,0,0.6242371663424295,0.6082926293730478,0.6831683168316832,1.0234564031120796,0.44751683168325446,0.10722772277279265
2,arpls_minmax__random_forest__c12c070c12,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",quality_pass,4,3,751955724,302,101,41,12,pass,,101,101,0,0.6248143669196302,0.6075565063869783,0.6831683168316832,1.0139113967965092,0.44177580678643025,0.09618365737892998
3,arpls_minmax__random_forest__d66d6f3f62,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",quality_pass,4,3,1693919805,302,101,41,12,pass,,101,101,0,0.627700369805633,0.6133661015893772,0.6831683168316832,1.0202493441740113,0.4481266341904707,0.082760066312482
4,arpls_minmax__random_forest__7d1eec8702,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4}",quality_pass,4,3,1121301483,302,101,41,12,pass,,101,101,0,0.6138323664639455,0.5939190121798817,0.6732673267326733,0.9864200608955147,0.4387341144043855,0.1439443730765684
5,arpls_minmax__random_forest__262ae29fb1,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4}",quality_pass,4,3,837444785,302,101,41,12,pass,,101,101,0,0.6216397637450269,0.608998790924787,0.6732673267326733,1.0375520505274303,0.45732736458131046,0.12447663767237219
6,arpls_minmax__random_forest__1b62c926f1,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",quality_pass,4,3,210010043,302,101,41,12,pass,,101,101,0,0.6372241793294425,0.6207183517987701,0.693069306930693,1.007581990652366,0.43580269841169444,0.07911265722778724
7,arpls_minmax__random_forest__f5b750ad51,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",quality_pass,4,3,1608624729,302,101,41,12,pass,,101,101,0,0.6707170022959497,0.6502519350489162,0.7227722772277227,1.0325347360145656,0.4419056781593345,0.11139533007504178
8,arpls_minmax__random_forest__03e2055c66,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",quality_pass,4,3,93825307,302,101,41,12,pass,,101,101,0,0.6083641504694136,0.5906563510224837,0.6732673267326733,1.016558723891137,0.43829390254620015,0.110858553482336
9,arpls_minmax__random_forest__ce99612d47,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",quality_pass,4,3,772534538,302,101,41,12,pass,,101,101,0,0.6222321538111012,0.6078327228327228,0.6831683168316832,0.9958130482233173,0.44232128328994924,0.10358337366056135
10,arpls_minmax__random_forest__414685bc7e,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4}",quality_pass,4,3,1412100118,302,101,41,12,pass,,101,101,0,0.591321543953123,0.5752049537763824,0.6534653465346535,0.9856260281604993,0.4414005502536927,0.12377980509144994
11,arpls_minmax__random_forest__ba1024e1bd,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4}",quality_pass,4,3,546520329,302,101,41,12,pass,,101,101,0,0.5861419282471915,0.5804564393274071,0.6435643564356436,1.0197372980677721,0.45848130347965504,0.07957603778471145
12,arpls_minmax__random_forest__5a9b8650f2,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 1}",quality_pass,4,3,97782282,302,101,41,12,pass,,101,101,0,0.6138323664639455,0.595561671093586,0.6732673267326733,1.0822937054351272,0.444933553355397,0.07561056105601312
13,arpls_minmax__random_forest__83f0bbfd71,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 1}",quality_pass,4,3,1766121571,302,101,41,12,pass,,101,101,0,0.653674395779659,0.6336556418426198,0.7029702970297029,1.0131027580197067,0.44247920792084194,0.10755775577575659
14,arpls_minmax__random_forest__3a58587681,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 2}",quality_pass,4,3,585013735,302,101,41,12,pass,,101,101,0,0.6213511634564266,0.6025210728872057,0.6831683168316832,1.0197039523808658,0.4430687952170165,0.07404459871048308
15,arpls_minmax__random_forest__baf457a363,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 2}",quality_pass,4,3,1053039189,302,101,41,12,pass,,101,101,0,0.6167113588166221,0.6015616548225244,0.6732673267326733,1.0076373568063817,0.448618753623844,0.10017249386242034
16,arpls_minmax__random_forest__0c28cc6c96,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 4}",quality_pass,4,3,821226891,302,101,41,12,pass,,101,101,0,0.6268193794509586,0.6062159396492229,0.6831683168316832,0.9956328710743041,0.43894044621373335,0.08287110028968542
17,arpls_minmax__random_forest__b14279f757,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 4}",quality_pass,4,3,2044798019,302,101,41,12,pass,,101,101,0,0.6181765602818236,0.6075349795938031,0.6732673267326733,1.0248004582471828,0.45487826502011336,0.08647756009756451
18,arpls_minmax__random_forest__5e308670e9,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": 0.1, ""min_samples_leaf"": 1}",quality_pass,4,3,603989241,302,101,41,12,pass,,101,101,0,0.6343381764434397,0.6147380369675236,0.693069306930693,1.4887007947547148,0.4414915505857116,0.09635576790721988
19,arpls_minmax__random_forest__ba463fb0d7,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": 0.1, ""min_samples_leaf"": 1}",quality_pass,4,3,1941509274,302,101,41,12,pass,,101,101,0,0.6331685858001649,0.6163084382689246,0.6831683168316832,1.0433345473933546,0.4547422130061789,0.08444877111170306
20,arpls_minmax__random_forest__20f5c6f432,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": 0.1, ""min_samples_leaf"": 2}",quality_pass,4,3,1959686740,302,101,41,12,pass,,101,101,0,0.6268193794509586,0.6080431854384544,0.6831683168316832,1.0326488399534925,0.43737855237607476,0.0866358166034527
21,arpls_minmax__random_forest__c739cc8caf,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": 0.1, ""min_samples_leaf"": 2}",quality_pass,4,3,1023796936,302,101,41,12,pass,,101,101,0,0.6296983718036351,0.6130916041335831,0.6831683168316832,1.010340731811132,0.44989813225042546,0.09220559663018091
22,arpls_minmax__random_forest__9567b8594a,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": 0.1, ""min_samples_leaf"": 4}",quality_pass,4,3,482105530,302,101,41,12,pass,,101,101,0,0.6268193794509586,0.6062159396492229,0.6831683168316832,1.0283058471148276,0.4406564035010666,0.09027836582306054
23,arpls_minmax__random_forest__8118d4f679,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": 0.1, ""min_samples_leaf"": 4}",quality_pass,4,3,872464564,302,101,41,12,pass,,101,101,0,0.6141209667525457,0.6033666154633898,0.6633663366336634,0.992317031863245,0.4504090604960157,0.09815789765973355
24,minimal_minmax__random_forest__5868a78bb4,minimal_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",quality_pass,4,3,1721674043,302,101,41,12,pass,,101,101,0,0.6148006963796436,0.6002290902641241,0.6633663366336634,0.9995337735467781,0.4683485148516021,0.08854785478596156
25,minimal_minmax__random_forest__be46512902,minimal_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",quality_pass,4,3,464875270,302,101,41,12,pass,,101,101,0,0.6505149820939294,0.6356184513716796,0.6831683168316832,1.0589439134850365,0.4704530253026339,0.12234323432382449
26,minimal_minmax__random_forest__c12c070c12,minimal_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",quality_pass,4,3,864749798,302,101,41,12,pass,,101,101,0,0.6166614087666719,0.6074549260263545,0.6534653465346535,1.0204769835351664,0.47217857096211086,0.09170599280118381
27,minimal_minmax__random_forest__d66d6f3f62,minimal_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",quality_pass,4,3,782808488,302,101,41,12,pass,,101,101,0,0.6415184230973704,0.629664096967578,0.6732673267326733,1.039654102199105,0.47168944227979454,0.1373047850797153
28,minimal_minmax__random_forest__7d1eec8702,minimal_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4}",quality_pass,4,3,561823833,302,101,41,12,pass,,101,101,0,0.616121597700545,0.6058201058201058,0.6534653465346535,1.023256124067366,0.4786492175701771,0.1140388303516996
29,minimal_minmax__random_forest__262ae29fb1,minimal_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4}",quality_pass,4,3,172358552,302,101,41,12,pass,,101,101,0,0.6296136611926085,0.6117698091382302,0.6633663366336634,1.074428690468625,0.4862348905919323,0.17694569657895173
30,minimal_minmax__random_forest__1b62c926f1,minimal_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",quality_pass,4,3,1026392356,302,101,41,12,pass,,101,101,0,0.6555654871444344,0.6511611913438732,0.7029702970297029,1.0404841133115812,0.4686342373360088,0.12230650146539063
31,minimal_minmax__random_forest__f5b750ad51,minimal_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",quality_pass,4,3,1433779448,302,101,41,12,pass,,101,101,0,0.6559262375051848,0.646699007882652,0.6831683168316832,1.0640868035997542,0.475607018133567,0.10920192964238327
32,minimal_minmax__random_forest__03e2055c66,minimal_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",quality_pass,4,3,1431790251,302,101,41,12,pass,,101,101,0,0.6360849676639149,0.6321186427458205,0.6732673267326733,1.0259480255771478,0.4709856412671163,0.10879155055770712
33,minimal_minmax__random_forest__ce99612d47,minimal_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",quality_pass,4,3,1964085064,302,101,41,12,pass,,101,101,0,0.6186246502035975,0.6042075908954366,0.6534653465346535,1.0524380487161025,0.47772975971606146,0.09733364520026931
34,minimal_minmax__random_forest__414685bc7e,minimal_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4}",quality_pass,4,3,1696013417,302,101,41,12,pass,,101,101,0,0.6280263596053068,0.6209668638240066,0.6633663366336634,1.0228962712817178,0.47562683722629906,0.15266152746062975
35,minimal_minmax__random_forest__ba1024e1bd,minimal_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4}",quality_pass,4,3,456137485,302,101,41,12,pass,,101,101,0,0.6103122024174655,0.6039445904108741,0.6336633663366337,1.08934007091171,0.4916594487977484,0.14429618876141484
36,minimal_minmax__random_forest__5a9b8650f2,minimal_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 1}",quality_pass,4,3,1917506357,302,101,41,12,pass,,101,101,0,0.6222321538111012,0.6088996818784053,0.6732673267326733,0.9950163480964509,0.45877293729381013,0.08257425742606221
37,minimal_minmax__random_forest__83f0bbfd71,minimal_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 1}",quality_pass,4,3,128843054,302,101,41,12,pass,,101,101,0,0.6495770311559784,0.6400457683200048,0.6831683168316832,1.027896597156391,0.4639027502750903,0.12960396039639527
