candidate_order,candidate_id,representation,model_family,parameters_json,subset,outer_fold,inner_validation_fold,seed,n_train,n_validation,n_train_groups,n_validation_groups,status,error,n_test,n_supported,n_unsupported,balanced_accuracy,macro_f1,accuracy,negative_log_likelihood,brier_multiclass,expected_calibration_error_10
0,arpls_minmax__random_forest__5868a78bb4,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",quality_pass,4,2,1681741779,308,95,38,15,pass,,95,95,0,0.7513229007017826,0.7135836143189085,0.7052631578947368,1.2324722412302112,0.43915929824568467,0.1303157894741127
1,arpls_minmax__random_forest__be46512902,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",quality_pass,4,2,1181454482,308,95,38,15,pass,,95,95,0,0.7352746632249738,0.6928571428571428,0.6947368421052632,1.0178361683873534,0.44242900584805656,0.1740000000003974
2,arpls_minmax__random_forest__c12c070c12,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",quality_pass,4,2,1564097218,308,95,38,15,pass,,95,95,0,0.7513229007017826,0.708594346829641,0.7052631578947368,1.0119632180841527,0.4494255150185852,0.17252553964952314
3,arpls_minmax__random_forest__d66d6f3f62,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",quality_pass,4,2,1242374776,308,95,38,15,pass,,95,95,0,0.7534152527941347,0.708418284224736,0.7157894736842105,1.0021621398935443,0.4392962679290936,0.15096955040087068
4,arpls_minmax__random_forest__7d1eec8702,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4}",quality_pass,4,2,1778815198,308,95,38,15,pass,,95,95,0,0.747997723463562,0.683323654665118,0.7052631578947368,1.0612895538645915,0.47023821979925384,0.16816432725275787
5,arpls_minmax__random_forest__262ae29fb1,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4}",quality_pass,4,2,1535114645,308,95,38,15,pass,,95,95,0,0.7412218906007725,0.6881292074569386,0.7052631578947368,1.0503095285876392,0.46997034431595114,0.16527165392239707
6,arpls_minmax__random_forest__1b62c926f1,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",quality_pass,4,2,1985332160,308,95,38,15,pass,,95,95,0,0.7561981841484947,0.7151607266165152,0.7157894736842105,0.9959228919000892,0.4444198675673573,0.1626278898395918
7,arpls_minmax__random_forest__f5b750ad51,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",quality_pass,4,2,1592723229,308,95,38,15,pass,,95,95,0,0.7411188190691297,0.7071493739560967,0.6947368421052632,1.0190900078508411,0.4415289344764071,0.15454594144357003
8,arpls_minmax__random_forest__03e2055c66,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",quality_pass,4,2,1793162936,308,95,38,15,pass,,95,95,0,0.7513229007017826,0.7137225519578461,0.7052631578947368,1.0012604404864862,0.44662912902883767,0.1793502268050774
9,arpls_minmax__random_forest__ce99612d47,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",quality_pass,4,2,1845395658,308,95,38,15,pass,,95,95,0,0.714777768815036,0.6728786251342642,0.6631578947368421,1.0187134056646998,0.4467827738988616,0.18239211858757254
10,arpls_minmax__random_forest__414685bc7e,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4}",quality_pass,4,2,1270174917,308,95,38,15,pass,,95,95,0,0.7311930305719125,0.6725317399687148,0.6842105263157895,1.0429053628820224,0.46999040005611625,0.14599492239032136
11,arpls_minmax__random_forest__ba1024e1bd,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4}",quality_pass,4,2,1318925293,308,95,38,15,pass,,95,95,0,0.7311930305719125,0.6724806201550387,0.6842105263157895,1.0677807443424796,0.47010497693651904,0.1626204917562425
12,arpls_minmax__random_forest__5a9b8650f2,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 1}",quality_pass,4,2,1093895794,308,95,38,15,pass,,95,95,0,0.7459053713712098,0.6974742116719838,0.6947368421052632,1.4556019596539918,0.4487342690058803,0.18680701754421408
13,arpls_minmax__random_forest__83f0bbfd71,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 1}",quality_pass,4,2,392595546,308,95,38,15,pass,,95,95,0,0.724703557312253,0.6849379943364907,0.6736842105263158,1.246269599012624,0.44178970760240677,0.11985964912334175
14,arpls_minmax__random_forest__3a58587681,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 2}",quality_pass,4,2,2095355141,308,95,38,15,pass,,95,95,0,0.7254972081059038,0.6824928957932631,0.6736842105263158,1.0180921250344548,0.4649504236972508,0.12969282308135552
15,arpls_minmax__random_forest__baf457a363,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 2}",quality_pass,4,2,1144530240,308,95,38,15,pass,,95,95,0,0.7366329667571904,0.6916178874650635,0.6842105263157895,0.9913356465682016,0.45153485084409944,0.11376274846117927
16,arpls_minmax__random_forest__0c28cc6c96,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 4}",quality_pass,4,2,783213718,308,95,38,15,pass,,95,95,0,0.7425801941329891,0.6931022408963585,0.6947368421052632,1.0381119560546266,0.4699689027767566,0.13366492488419576
17,arpls_minmax__random_forest__b14279f757,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 4}",quality_pass,4,2,984384164,308,95,38,15,pass,,95,95,0,0.7289254568757675,0.6792343731751075,0.6842105263157895,1.0373689209283332,0.4620851463100176,0.12705037314681614
18,arpls_minmax__random_forest__5e308670e9,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": 0.1, ""min_samples_leaf"": 1}",quality_pass,4,2,1320167883,308,95,38,15,pass,,95,95,0,0.7326400652487609,0.6909212365298024,0.6842105263157895,1.2314588703791327,0.44980665204855186,0.15261009885790433
19,arpls_minmax__random_forest__ba463fb0d7,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": 0.1, ""min_samples_leaf"": 1}",quality_pass,4,2,1209143781,308,95,38,15,pass,,95,95,0,0.724703557312253,0.6904738119023834,0.6736842105263158,1.0007951826135144,0.4441358271060914,0.13166486656448687
20,arpls_minmax__random_forest__20f5c6f432,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": 0.1, ""min_samples_leaf"": 2}",quality_pass,4,2,1457986735,308,95,38,15,pass,,95,95,0,0.7420504960877631,0.6997010925582353,0.6947368421052632,1.0066385761405794,0.4566078550062999,0.12102017367135358
