candidate_order,candidate_id,representation,model_family,parameters_json,subset,outer_fold,inner_validation_fold,seed,n_train,n_validation,n_train_groups,n_validation_groups,status,error,n_test,n_supported,n_unsupported,balanced_accuracy,macro_f1,accuracy,negative_log_likelihood,brier_multiclass,expected_calibration_error_10
0,arpls_minmax__random_forest__5868a78bb4,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",quality_pass,3,1,1260025070,295,104,45,12,pass,,104,104,0,0.6153761697239958,0.5956272295758953,0.6538461538461539,1.8147348096508955,0.5283564102561719,0.1938141025635408
1,arpls_minmax__random_forest__be46512902,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",quality_pass,3,1,1143574363,295,104,45,12,pass,,104,104,0,0.6414286196894893,0.6021021272634176,0.6826923076923077,1.3799629552703496,0.5271653846153092,0.1322435897431528
2,arpls_minmax__random_forest__c12c070c12,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",quality_pass,3,1,1390867453,295,104,45,12,pass,,104,104,0,0.606112486547269,0.5852286602286603,0.6442307692307693,1.1763461442874197,0.5258970111193544,0.13921429922356787
3,arpls_minmax__random_forest__d66d6f3f62,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",quality_pass,3,1,1247183906,295,104,45,12,pass,,104,104,0,0.621985502420285,0.596976176278502,0.6538461538461539,1.414594549728643,0.5310591140431422,0.15287048157939814
4,arpls_minmax__random_forest__7d1eec8702,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4}",quality_pass,3,1,1631028387,295,104,45,12,pass,,104,104,0,0.5906376232463189,0.5695748868109116,0.625,1.6352484208555693,0.5364695371120385,0.09630943041071784
5,arpls_minmax__random_forest__262ae29fb1,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4}",quality_pass,3,1,1616585100,295,104,45,12,pass,,104,104,0,0.5959330524547916,0.5595797759663305,0.625,1.4316422533259836,0.536055764625835,0.13374399600006187
6,arpls_minmax__random_forest__1b62c926f1,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",quality_pass,3,1,1131653759,295,104,45,12,pass,,104,104,0,0.5981759786107611,0.5836458558053242,0.6346153846153846,1.8229976553787468,0.526538242143422,0.13947408937572012
7,arpls_minmax__random_forest__f5b750ad51,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",quality_pass,3,1,1661065246,295,104,45,12,pass,,104,104,0,0.6123236666714927,0.5883966838999716,0.6538461538461539,1.376735303502758,0.5257847516180811,0.1403381173417444
8,arpls_minmax__random_forest__03e2055c66,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",quality_pass,3,1,380945965,295,104,45,12,pass,,104,104,0,0.5973664017142278,0.5616947897652039,0.6442307692307693,1.40494749801638,0.5283570795445566,0.10726669613242085
9,arpls_minmax__random_forest__ce99612d47,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",quality_pass,3,1,1698281445,295,104,45,12,pass,,104,104,0,0.6021442325790153,0.5688769461272881,0.6346153846153846,1.4370027879565372,0.5360035315349619,0.13523787765260498
10,arpls_minmax__random_forest__414685bc7e,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4}",quality_pass,3,1,2071925766,295,104,45,12,pass,,104,104,0,0.592774375383071,0.5623674241344195,0.625,1.2131988340855826,0.5360901307132073,0.1399788124046712
11,arpls_minmax__random_forest__ba1024e1bd,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4}",quality_pass,3,1,1210267762,295,104,45,12,pass,,104,104,0,0.5976583802670759,0.5612673776088409,0.625,1.1692499937375433,0.5345622117404653,0.11167421327921023
12,arpls_minmax__random_forest__5a9b8650f2,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 1}",quality_pass,3,1,1851918908,295,104,45,12,pass,,104,104,0,0.5770075335292726,0.541897971309736,0.6153846153846154,2.036499235964554,0.5336395299142093,0.13592948717879072
13,arpls_minmax__random_forest__83f0bbfd71,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 1}",quality_pass,3,1,1337094475,295,104,45,12,pass,,104,104,0,0.6172076715554977,0.5917471417471417,0.6538461538461539,1.8085244831859069,0.5192391025639029,0.09714743589672206
14,arpls_minmax__random_forest__3a58587681,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 2}",quality_pass,3,1,1583459707,295,104,45,12,pass,,104,104,0,0.584134464569247,0.5634564710651667,0.625,1.8584761974145105,0.5370962549601408,0.15077404856384058
15,arpls_minmax__random_forest__baf457a363,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 2}",quality_pass,3,1,351269532,295,104,45,12,pass,,104,104,0,0.5889122954340346,0.566782340843314,0.6153846153846154,1.5838403112724235,0.5304199715510648,0.08656290736095062
16,arpls_minmax__random_forest__0c28cc6c96,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 4}",quality_pass,3,1,1394140647,295,104,45,12,pass,,104,104,0,0.5518708344795301,0.5204384784216718,0.5865384615384616,1.1993102824954767,0.5386914505108182,0.17005066191740856
17,arpls_minmax__random_forest__b14279f757,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 4}",quality_pass,3,1,854268208,295,104,45,12,pass,,104,104,0,0.5598073424160381,0.5270975056689342,0.5865384615384616,1.3924877493680863,0.5346483892662385,0.08232893882309422
18,arpls_minmax__random_forest__5e308670e9,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": 0.1, ""min_samples_leaf"": 1}",quality_pass,3,1,2054823772,295,104,45,12,pass,,104,104,0,0.6092711636189897,0.5892695894614054,0.6538461538461539,1.8143196196320814,0.5314758115162491,0.13940100144154943
