recording_uid,session,excel_row,sample_raw,master_sample_id,team,operator_initials,recorded_time,station_raw,station,instrument_raw,instrument,normal_raman_flag,sensor_raw,sensor_family,sensor_variant,is_named_sers,is_ambiguous_sers,sensor_flag_conflict,instrument_result,logged_file_name,comments,target_detected_log,paper_sheet,scenario,master_station,master_description,target_analyte,sample_matrix,carrier_geometry,nominal_concentration,recording_subindex,observation_uid,source_scan_id_logged,source_scan_id,source_id_corrected,source_text_path,source_spc_path,source_pdf_path,source_prb_path,source_format,source_match_status,source_reference_count,source_reference_conflict,source_primary_reference,manual_severe_qc_flag,manual_low_signal_or_noise_flag,is_background_or_unresolved_control,numeric_qc_status,n_points,axis_min_cm1,axis_max_cm1,intensity_min,intensity_median,intensity_max,intensity_std,negative_fraction,baseline_energy_fraction_proxy,baseline_span_fraction_proxy,include_sers_core,include_sers_qc_pass,instrument_serial,firmware_package,integration_time,auto_integration,averages,laser_power,smart_tip_type,system_suitability,source_dark_spc_path,software_version,measurement_duration,instrument_start_date,instrument_start_time,rmx_timestamp,rmx_ccdbias,rmx_ccdgain,rmx_sigmaread,rmx_laserwavenum,rmx_wavenumcorrection,rmx_scancount,rmx_totalexposurems,rmx_singleexposurems,rmx_measurementstate,rmx_scanmode,rmx_replacelist,rmx_peaks,dataset_version,grouped_sample_fold_5,candidate_spike_count,candidate_spike_max_prominence_fraction,saturation_point_count,despiked_min,despiked_max,despiked_range,robust_p01,robust_p99,asls_corrected_min,asls_corrected_max,arpls_corrected_min,arpls_corrected_max,preprocessing_version,field_quality_stress,alignment_applied,alignment_shift_cm1,minimal_high_frequency_noise_score,arpls_high_frequency_noise_score
session1_row255,1,255,C463,63.0,C,BB,1210,CWA,cwa,Mira-2 (M-2),Mira-2,N,H-Kit,H_SERS_H_Kit,HKit,True,False,False,Not match,Scan 50,,,7,C4,cwa,Ethanol,ethanol,cwa_solution,,,0,session1_row255,50.0,50.0,False,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Mira/Mira 2/Scan 00050(1)_Sample_24_03_11_12_14_33_137.csv,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Mira/Mira 2/Scan 00050(1)_Sample_24_03_11_11_47_37_801.spc,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Mira/Mira 2/Scan 00050(1)_Sample_24_03_11_11_42_41_642.pdf,,Mira two-column CSV,matched,1,False,True,False,False,False,pass,1901.0,400.0,2300.0,1363.984,8484.547,21095.1,3647.781502674576,0.0,0.8683348492967696,0.7036839534497195,True,True,192601100201104,8.0.3.56,4.05 s,On,1.0,5.0,"Intelligent UA, Surface (Position 1)","Pass, 2024-03-06 10:07:29-05:00",,,,,,,,,,,,,,,,,,,nato-sers-preprocessing-v1,2,0,0.0,0,5497.494140625,21095.099609375,15597.60546875,5656.68896484375,19695.220703125,-111.53234582840923,9520.276924274563,-598.6796630234567,8118.836931601058,nato-sers-preprocessing-v2,False,False,0.0,0.0018345663821697923,0.0033299868089787413
session1_row256,1,256,C464,64.0,C,BB,1214,CWA,cwa,Mira-2 (M-2),Mira-2,N,H-Kit,H_SERS_H_Kit,HKit,True,False,False,low signal,Scan 51,,,7,C4,cwa,Ethanol,ethanol,cwa_solution,,,0,session1_row256,51.0,51.0,False,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Mira/Mira 2/Scan 00051(1)_Sample_24_03_11_12_14_33_210.csv,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Mira/Mira 2/Scan 00051(1)_Sample_24_03_11_11_47_37_802.spc,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Mira/Mira 2/Scan 00051(1)_Sample_24_03_11_11_44_28_558.pdf,,Mira two-column CSV,matched,1,False,True,False,True,False,pass,1901.0,400.0,2300.0,20.0,4730.334,11061.18,1798.4989088913371,0.0,0.8434531892553145,0.4603763328705086,True,False,192601100201104,8.0.3.56,4.54 s,On,3.0,5.0,"Intelligent UA, Surface (Position 1)","Pass, 2024-03-06 10:07:29-05:00",,,,,,,,,,,,,,,,,,,nato-sers-preprocessing-v1,2,0,0.0,0,20.0,11061.1796875,11041.1796875,2322.194091796875,10511.6298828125,-331.5358189800586,5061.3185849048505,-2342.392873689366,4281.271144262132,nato-sers-preprocessing-v2,True,False,0.0,0.0015852464500984483,0.0024649866714014745
session1_row257,1,257,C465,65.0,C,BB,1215,CWA,cwa,Mira-2 (M-2),Mira-2,N,H-Kit,H_SERS_H_Kit,HKit,True,False,False,27% 4-nitrophenol,Scan 52,,,7,C4,cwa,3mM EthylParaxon,ethyl_paraoxon,cwa_solution,,3 mM,0,session1_row257,52.0,52.0,False,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Mira/Mira 2/Scan 00052(1)_Sample_24_03_11_12_14_33_288.csv,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Mira/Mira 2/Scan 00052(1)_Sample_24_03_11_11_47_37_803.spc,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Mira/Mira 2/Scan 00052(1)_Sample_24_03_11_11_36_53_399.pdf,,Mira two-column CSV,matched,1,False,True,False,False,False,pass,1901.0,400.0,2300.0,1678.465,11291.01,33951.55,6292.152179074578,0.0,0.8203347095364254,0.653219064144259,True,True,192601100201104,8.0.3.56,3.03 s,On,1.0,5.0,"Intelligent UA, Surface (Position 1)","Pass, 2024-03-06 10:07:29-05:00",,,,,,,,,,,,,,,,,,,nato-sers-preprocessing-v1,0,0,0.0,0,7121.89697265625,33951.55078125,26829.65380859375,7185.85009765625,32269.9609375,-242.43438576764677,17814.888490537764,-470.2006326833925,16804.405993800287,nato-sers-preprocessing-v2,False,False,0.0,0.0012003713849621615,0.001954735679010348
session1_row258,1,258,C462,62.0,C,SK,1204,CWA,cwa,Pendar-2,Pendar-2,N,H-Kit,H_SERS_H_Kit,HKit,True,False,False,4-nitrophenol,M0431,,,7,C4,cwa,4mM Nitropthenol,4_nitrophenol,cwa_solution,,4 mM,0,session1_row258,431.0,431.0,False,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Pendar/Pendar 2/B446-0431-20240306-120310-4nitrophenol_hkit-3_sers_4-Nitro.csv,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Pendar/Pendar 2/B446-0431-20240306-120310-4nitrophenol_hkit-3_sers_4-Nitro.spc,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Pendar/Pendar 2/B446-0431-20240306-120310-4nitrophenol_hkit-3_sers_4-Nitro.pdf,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Pendar/Pendar 2/B446-0431-20240306-120310-4nitrophenol_hkit-3_sers_4-Nitro.prb,Pendar two-column CSV,matched,1,False,True,False,False,False,pass,1575.0,275.0,1849.0,-22.1381,67.9707,1380.98,244.52166791535703,0.0209523809523809,0.1215239247421877,0.0981160871343703,True,True,B446,,,,,,,,,2.4.1.170,3.15 sec,2024-03-06,12:02:49,,,,,,,,,,,,,,nato-sers-preprocessing-v1,4,0,0.0,0,-22.13809967041016,1380.97998046875,1403.1180801391602,-8.477640151977539,1199.8399658203125,-22.654103004806288,1376.6940605898378,-66.36703747342125,1341.8158779245734,nato-sers-preprocessing-v2,False,False,0.0,0.008793217687966709,0.008673168677333308
session1_row259,1,259,C463,63.0,C,SK,1205,CWA,cwa,Pendar-2,Pendar-2,N,H-Kit,H_SERS_H_Kit,HKit,True,False,False,Poor data quality,M0432,Noises,,7,C4,cwa,Ethanol,ethanol,cwa_solution,,,0,session1_row259,432.0,432.0,False,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Pendar/Pendar 2/B446-0432-20240306-120442-Poor_data_quality.csv,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Pendar/Pendar 2/B446-0432-20240306-120442-Poor_data_quality.spc,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Pendar/Pendar 2/B446-0432-20240306-120442-Poor_data_quality.pdf,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Pendar/Pendar 2/B446-0432-20240306-120442-Poor_data_quality.prb,Pendar two-column CSV,matched,1,False,True,True,True,False,pass,1575.0,275.0,1849.0,-1.49044,10.7249,36.4324,6.624403693542937,0.0209523809523809,0.351552275719785,0.1912962566817406,True,False,B446,,,,,,,,,2.4.1.170,29.7 sec,2024-03-06,12:04:09,,,,,,,,,,,,,,nato-sers-preprocessing-v1,2,0,0.0,0,-1.490440011024475,36.43239974975586,37.922839760780334,-0.5332610011100769,29.91659927368164,-1.0426617531085025,36.42052476832986,-14.999406654512876,21.256472598354517,nato-sers-preprocessing-v2,True,False,0.0,0.1008215288680812,0.1045129561725078
session1_row260,1,260,C464,64.0,C,SK,1205,CWA,cwa,Pendar-2,Pendar-2,N,H-Kit,H_SERS_H_Kit,HKit,True,False,False,Poor data quality,M0433,Noises,,7,C4,cwa,Ethanol,ethanol,cwa_solution,,,0,session1_row260,433.0,433.0,False,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Pendar/Pendar 2/B446-0433-20240306-120535-Poor_data_quality.csv,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Pendar/Pendar 2/B446-0433-20240306-120535-Poor_data_quality.spc,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Pendar/Pendar 2/B446-0433-20240306-120535-Poor_data_quality.pdf,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Pendar/Pendar 2/B446-0433-20240306-120535-Poor_data_quality.prb,Pendar two-column CSV,matched,1,False,True,True,True,False,pass,1575.0,275.0,1849.0,-1.7589,11.0299,46.6586,7.77829517942908,0.0196825396825396,0.3041935743216663,0.1203441455405694,True,False,B446,,,,,,,,,2.4.1.170,29.7 sec,2024-03-06,12:05:02,,,,,,,,,,,,,,nato-sers-preprocessing-v1,2,0,0.0,0,-1.7589000463485718,40.80870056152344,42.56760060787201,-0.3980180025100708,33.95309829711914,-1.616943049332074,40.738469300136494,-14.484960166466148,28.57123191034148,nato-sers-preprocessing-v2,True,False,0.0,0.08367500276022918,0.08793761943772258
session1_row261,1,261,C465,65.0,C,SK,1206,CWA,cwa,Pendar-2,Pendar-2,N,H-Kit,H_SERS_H_Kit,HKit,True,False,False,Poor data quality,M0434,some peaks,,7,C4,cwa,3mM EthylParaxon,ethyl_paraoxon,cwa_solution,,3 mM,0,session1_row261,434.0,434.0,False,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Pendar/Pendar 2/B446-0434-20240306-120623-Poor_data_quality.csv,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Pendar/Pendar 2/B446-0434-20240306-120623-Poor_data_quality.spc,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Pendar/Pendar 2/B446-0434-20240306-120623-Poor_data_quality.pdf,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Pendar/Pendar 2/B446-0434-20240306-120623-Poor_data_quality.prb,Pendar two-column CSV,matched,1,False,True,True,False,False,pass,1575.0,275.0,1849.0,-1.64915,13.2353,61.6104,10.49289688036731,0.0228571428571428,0.2836383583043599,0.1039462293016848,True,False,B446,,,,,,,,,2.4.1.170,27.9 sec,2024-03-06,12:05:50,,,,,,,,,,,,,,nato-sers-preprocessing-v1,0,0,0.0,0,-1.649150013923645,61.61040115356445,63.2595511674881,-0.7830280065536499,50.23680114746094,-1.4775221290590212,61.567491952090926,-15.712125359252823,49.485455354308215,nato-sers-preprocessing-v2,True,False,0.0,0.05902056036502104,0.05989649594510357
session2_row15,2,15,1,1.0,C,SK,1346,Pills,pills,Pendar-3,Pendar-3,N,Ag P-SERS,pSERS_Metrohm_silver,pSERS,True,False,False,Benzyl Fentanyl - SERS,M0334,,,1,P1,pills,Benzyl fent,benzyl_fentanyl,pill,,,0,session2_row15,334.0,334.0,False,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Pendar/Pendar 3/B431-0334-20240306-134617-Benzyl_Fentanyl_SERS_(S)-Desoxy-.csv,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Pendar/Pendar 3/B431-0334-20240306-134617-Benzyl_Fentanyl_SERS_(S)-Desoxy-.spc,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Pendar/Pendar 3/B431-0334-20240306-134617-Benzyl_Fentanyl_SERS_(S)-Desoxy-.pdf,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Pendar/Pendar 3/B431-0334-20240306-134617-Benzyl_Fentanyl_SERS_(S)-Desoxy-.prb,Pendar two-column CSV,matched,1,False,True,False,False,False,pass,1575.0,275.0,1849.0,-9.20149,52.5568,1121.13,97.42895094143496,0.0209523809523809,0.2256408627246652,0.0521060592379849,True,True,B431,,,,,,,,,2.4.1.170,3.15 sec,2024-03-06,13:46:03,,,,,,,,,,,,,,nato-sers-preprocessing-v1,1,0,0.0,0,-9.20149040222168,676.8209838867188,686.0224742889404,-1.98334002494812,369.1749877929688,-8.424213336455015,676.4260185759052,-91.85546374406316,647.2628400462867,nato-sers-preprocessing-v2,False,False,0.0,0.025977974401242027,0.025051141631238696
session2_row16,2,16,2,2.0,C,SK,1351,Pills,pills,Pendar-3,Pendar-3,N,Ag P-SERS,pSERS_Metrohm_silver,pSERS,True,False,False,4-ANPP - SERS,M0335,,,1,P1,pills,4ANPP,4_ANPP,pill,,,0,session2_row16,335.0,335.0,False,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Pendar/Pendar 3/B431-0335-20240306-135057-Benzyltrimethylammonium_dichloro.csv,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Pendar/Pendar 3/B431-0335-20240306-135057-Benzyltrimethylammonium_dichloro.spc,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Pendar/Pendar 3/B431-0335-20240306-135057-Benzyltrimethylammonium_dichloro.pdf,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Pendar/Pendar 3/B431-0335-20240306-135057-Benzyltrimethylammonium_dichloro.prb,Pendar two-column CSV,matched,1,False,True,False,False,False,pass,1575.0,275.0,1849.0,-13.0762,54.9002,1832.37,145.32969160253842,0.0241269841269841,0.1520752795790854,0.0250540380509059,True,True,B431,,,,,,,,,2.4.1.170,3.15 sec,2024-03-06,13:50:43,,,,,,,,,,,,,,nato-sers-preprocessing-v1,3,0,0.0,0,-7.567560195922852,489.3299865722656,496.8975467681885,-2.251929998397827,304.6159973144531,-6.929304783587674,489.3255863484454,-58.18265402341368,459.6073108931081,nato-sers-preprocessing-v2,False,False,0.0,0.03289215316775865,0.0314732120994733
session2_row17,2,17,3,3.0,C,SK,1353,Pills,pills,Pendar-3,Pendar-3,N,Ag P-SERS,pSERS_Metrohm_silver,pSERS,True,False,False,Unknown,M0336,,,1,P1,pills,Blank,blank,pill,,,0,session2_row17,336.0,336.0,False,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Pendar/Pendar 3/B431-0336-20240306-135347-No_match.csv,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Pendar/Pendar 3/B431-0336-20240306-135347-No_match.spc,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Pendar/Pendar 3/B431-0336-20240306-135347-No_match.pdf,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Pendar/Pendar 3/B431-0336-20240306-135347-No_match.prb,Pendar two-column CSV,matched,1,False,True,False,False,False,pass,1575.0,275.0,1849.0,-9.5902,44.0127,1838.48,132.26477322533734,0.0139682539682539,0.1582363355116944,0.0239980583675406,True,True,B431,,,,,,,,,2.4.1.170,17.55 sec,2024-03-06,13:53:18,,,,,,,,,,,,,,nato-sers-preprocessing-v1,2,0,0.0,0,-7.522109985351562,108.34100341796876,115.86311340332033,1.2832599878311155,96.0248031616211,-7.26718059703756,107.68882489116724,-50.76614390046259,71.57020719090198,nato-sers-preprocessing-v2,False,False,0.0,0.0880858494423083,0.09619673295569246
session2_row19,2,19,1,1.0,C,AF,1347,Pills,pills,Mira-3 (M-3),Mira-3,N,Ag P-SERS,pSERS_Metrohm_silver,pSERS,True,False,False,Benzyl Fentanyl 89%,Scan44,SERS Library,,2,P1,pills,Benzyl fent,benzyl_fentanyl,pill,,,0,session2_row19,44.0,44.0,False,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Mira/Mira 3/Scan 00044(1)_Sample_24_03_11_12_12_45_129.csv,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Mira/Mira 3/Scan 00044(1)_Sample_24_03_11_12_09_26_222.spc,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Mira/Mira 3/Scan 00044(1)_Sample_24_03_11_12_06_14_473.pdf,,Mira two-column CSV,matched,1,False,True,False,False,False,pass,1901.0,400.0,2300.0,7265.278,24858.14,40426.4,5655.067689952749,0.0,0.9503150209868356,0.9062146557393512,True,True,192601100601640,8.0.3.56,4.51 s,On,3.0,5.0,"Intelligent UA, Surface (Position 1)","Pass, 2024-03-06 10:11:38-05:00",,,,,,,,,,,,,,,,,,,nato-sers-preprocessing-v1,1,0,0.0,0,19602.69921875,40426.3984375,20823.69921875,19705.689453125,39398.0,-219.3925641839778,8153.727324521285,-1242.9729935262149,7584.254874532187,nato-sers-preprocessing-v2,False,False,0.0,0.001273904380689578,0.0056527243585091655
session2_row25,2,25,2,2.0,C,AF,1353,Pills,pills,Mira-3 (M-3),Mira-3,N,P-SERS,pSERS_Metrohm_silver,pSERS,True,False,False,4-ANPP 98%,Scan50,SERS Library,,2,P1,pills,4ANPP,4_ANPP,pill,,,0,session2_row25,50.0,50.0,False,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Mira/Mira 3/Scan 00050(1)_Sample_24_03_11_12_12_45_463.csv,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Mira/Mira 3/Scan 00050(1)_Sample_24_03_11_12_09_26_231.spc,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Mira/Mira 3/Scan 00050(1)_Sample_24_03_11_12_04_57_215.pdf,,Mira two-column CSV,matched,1,False,True,False,False,False,pass,1901.0,400.0,2300.0,2868.177,10778.13,16843.34,2710.897197568745,0.0,0.948392954304468,0.8927199418686905,True,True,192601100601640,8.0.3.56,1.30 s,On,3.0,5.0,"Intelligent UA, Surface (Position 1)","Pass, 2024-03-06 10:11:38-05:00",,,,,,,,,,,,,,,,,,,nato-sers-preprocessing-v1,3,0,0.0,0,8758.2578125,16843.33984375,8085.08203125,8796.7802734375,16532.509765625,-53.24502049024159,2931.919311550453,-177.16950347352577,2784.31662096087,nato-sers-preprocessing-v2,False,False,0.0,0.0017941529211117078,0.004971654282760859
session2_row30,2,30,4,4.0,C,AF,1359,Pills,pills,Mira-3 (M-3),Mira-3,N,P-SERS,pSERS_Metrohm_silver,pSERS,True,False,False,Benzyl Fentanyl 84%,Scan55,,,2,P1,pills,Benzyl fent,benzyl_fentanyl,pill,,,0,session2_row30,55.0,55.0,False,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Mira/Mira 3/Scan 00055(1)_Sample_24_03_11_12_12_45_862.csv,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Mira/Mira 3/Scan 00055(1)_Sample_24_03_11_12_09_26_237.spc,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Mira/Mira 3/Scan 00055(1)_Sample_24_03_11_12_04_24_693.pdf,,Mira two-column CSV,matched,1,False,True,False,False,False,pass,1901.0,400.0,2300.0,2779.95,11712.59,20305.51,2862.0326511759663,0.0,0.949222168936556,0.9217344263345588,True,True,192601100601640,8.0.3.56,2.72 s,On,3.0,5.0,"Intelligent UA, Surface (Position 1)","Pass, 2024-03-06 10:11:38-05:00",,,,,,,,,,,,,,,,,,,nato-sers-preprocessing-v1,2,0,0.0,0,9408.2763671875,20305.509765625,10897.2333984375,9456.859375,20151.509765625,-161.07520612854933,3940.205794960788,-869.0520518196354,2592.785721222268,nato-sers-preprocessing-v2,False,False,0.0,0.0015583090571508744,0.00766980296403996
session2_row34,2,34,4,4.0,C,SK,1357,Pills,pills,Pendar-3,Pendar-3,N,Ag P-SERS,pSERS_Metrohm_silver,pSERS,True,False,False,Benzyl Fentanyl SERS,M0338,"(5)-Desoxy-DRPM HCl, 4-Phenylbutylamine",,3,P1,pills,Benzyl fent,benzyl_fentanyl,pill,,,0,session2_row34,338.0,338.0,False,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Pendar/Pendar 3/B431-0338-20240306-135745-Benzyl_Fentanyl_SERS_(S)-Desoxy-.csv,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Pendar/Pendar 3/B431-0338-20240306-135745-Benzyl_Fentanyl_SERS_(S)-Desoxy-.spc,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Pendar/Pendar 3/B431-0338-20240306-135745-Benzyl_Fentanyl_SERS_(S)-Desoxy-.pdf,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Pendar/Pendar 3/B431-0338-20240306-135745-Benzyl_Fentanyl_SERS_(S)-Desoxy-.prb,Pendar two-column CSV,matched,1,False,True,False,False,False,pass,1575.0,275.0,1849.0,-3.13156,19.5845,306.912,25.811829046512283,0.0165079365079365,0.2767918740668202,0.043658106058519,True,True,B431,,,,,,,,,2.4.1.170,17.1 sec,2024-03-06,13:57:18,,,,,,,,,,,,,,nato-sers-preprocessing-v1,2,0,0.0,0,-3.1315600872039795,156.8560028076172,159.98756289482117,-0.9186729788780212,87.5165023803711,-3.1085615583015813,156.65414902889054,-25.5457405899391,141.58275893813723,nato-sers-preprocessing-v2,False,False,0.0,0.04362172911131863,0.04311094200912393
session2_row35,2,35,5,5.0,C,SK,1402,Pills,pills,Pendar-3,Pendar-3,N,Ag P-SERS,pSERS_Metrohm_silver,pSERS,True,False,False,Benzyl Fentanyl SERS,M0340,,,3,P2,pills,Benzyl fent,benzyl_fentanyl,pill,,,0,session2_row35,340.0,340.0,False,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Pendar/Pendar 3/B431-0340-20240306-140211-Benzyl_Fentanyl_SERS.csv,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Pendar/Pendar 3/B431-0340-20240306-140211-Benzyl_Fentanyl_SERS.spc,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Pendar/Pendar 3/B431-0340-20240306-140211-Benzyl_Fentanyl_SERS.pdf,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Pendar/Pendar 3/B431-0340-20240306-140211-Benzyl_Fentanyl_SERS.prb,Pendar two-column CSV,matched,1,False,True,False,False,False,pass,1575.0,275.0,1849.0,-7.86788,43.3497,712.543,71.4366802986821,0.0203174603174603,0.2178147246275465,0.0586805163459053,True,True,B431,,,,,,,,,2.4.1.170,3.15 sec,2024-03-06,14:01:57,,,,,,,,,,,,,,nato-sers-preprocessing-v1,1,0,0.0,0,-6.544990062713623,576.3099975585938,582.8549876213074,-1.948930025100708,324.52099609375,-8.016590458432532,576.5130776327445,-53.652469073367016,555.587088341226,nato-sers-preprocessing-v2,False,False,0.0,0.030627215804058798,0.02935457043524573
session2_row36,2,36,5,5.0,C,AF,1404,Pills,pills,Mira-3 (M-3),Mira-3,N,Ag P-SERS,pSERS_Metrohm_silver,pSERS,True,False,False,94%Benzyl Fentanyl,Scan58,,,3,P2,pills,Benzyl fent,benzyl_fentanyl,pill,,,0,session2_row36,58.0,58.0,False,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Mira/Mira 3/Scan 00058(1)_Sample_24_03_11_12_12_46_078.csv,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Mira/Mira 3/Scan 00058(1)_Sample_24_03_11_12_09_26_241.spc,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Mira/Mira 3/Scan 00058(1)_Sample_24_03_11_11_59_33_050.pdf,,Mira two-column CSV,matched,1,False,True,False,False,False,pass,1901.0,400.0,2300.0,3493.304,15972.92,29960.88,4177.288814460854,0.0,0.9409031795164096,0.8773586441205058,True,True,192601100601640,8.0.3.56,4.55 s,On,3.0,5.0,"Intelligent UA, Surface (Position 1)","Pass, 2024-03-06 10:11:38-05:00",,,,,,,,,,,,,,,,,,,nato-sers-preprocessing-v1,1,0,0.0,0,12022.75,29960.880859375,17938.130859375,12137.9697265625,29187.640625,-88.1356162076645,7468.924916306674,-329.9998262250301,7166.134081412758,nato-sers-preprocessing-v2,False,False,0.0,0.0012093756261082624,0.0033711474252777047
session2_row37,2,37,6,6.0,C,AF,1404,Pills,pills,Mira-3 (M-3),Mira-3,N,Ag P-SERS,pSERS_Metrohm_silver,pSERS,True,False,False,92% 4-ANPP,Scan59,,,3,P2,pills,4ANPP,4_ANPP,pill,,,0,session2_row37,59.0,59.0,False,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Mira/Mira 3/Scan 00059(1)_Sample_24_03_11_12_12_46_144.csv,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Mira/Mira 3/Scan 00059(1)_Sample_24_03_11_12_09_26_243.spc,/home/elfo/Documents/NRC/NRC_SU25_Spectral_Classification/2026July21/NATO SERS Data/Mira/Mira 3/Scan 00059(1)_Sample_24_03_11_12_02_47_634.pdf,,Mira two-column CSV,matched,1,False,True,False,False,False,pass,1901.0,400.0,2300.0,5851.198,21572.21,32868.45,5064.527324260552,0.0,0.9488737503147756,0.939954905396899,True,True,192601100601640,8.0.3.56,3.69 s,On,3.0,5.0,"Intelligent UA, Surface (Position 1)","Pass, 2024-03-06 10:11:38-05:00",,,,,,,,,,,,,,,,,,,nato-sers-preprocessing-v1,1,0,0.0,0,16703.619140625,32868.44921875,16164.830078125,16770.80078125,32671.240234375,-270.15908408491305,6350.567639976336,-1813.198751939286,5647.885020746457,nato-sers-preprocessing-v2,False,False,0.0,0.001525223400257395,0.006257150613303819
